sitename,aqi,aqi_2,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,co_8hr,pm2.5_avg,pm10_avg,Precipitation(mm),next_aqi,month,day
前金,44.167,67.0,1.404,0.307,38.933,39.646,35.083,13.417,11.975,13.446,1.433,2.829,285.375,0.254,13.333,33.417,0.0,97.0,10,18
前金,58.542,97.0,2.204,0.345,38.663,36.117,43.958,18.208,13.196,15.083,1.842,2.062,312.667,0.288,17.042,40.833,0.0,67.0,10,19
前金,59.583,67.0,3.117,0.309,35.376,35.817,45.652,18.591,13.845,15.218,1.327,1.971,304.875,0.267,18.542,46.25,0.0,90.0,10,20
前金,69.833,90.0,1.946,0.353,37.821,39.6,53.083,21.75,15.037,16.675,1.583,2.413,271.083,0.3,21.958,52.25,0.0,94.0,10,21
前金,82.458,94.0,2.062,0.562,27.692,28.467,54.792,31.708,19.529,21.529,1.967,1.387,254.792,0.45,28.167,52.292,1.5,102.0,10,22
前金,111.292,102.0,1.474,0.432,31.525,32.858,63.792,37.042,13.488,14.663,1.129,2.183,313.083,0.438,39.542,66.792,0.0,63.0,10,23
前金,65.417,63.0,1.096,0.304,28.642,26.917,42.042,20.542,11.504,13.433,1.875,2.062,290.167,0.271,21.458,41.25,0.0,50.0,10,24
前金,49.417,50.0,1.676,0.244,34.473,32.133,36.682,14.739,12.9,14.048,1.119,1.825,239.167,0.208,15.292,37.542,0.0,48.0,10,25
前金,51.708,48.0,1.417,0.256,37.129,37.417,35.625,14.792,9.358,10.688,1.258,1.3,279.083,0.204,15.417,36.583,0.0,90.0,10,26
前金,56.792,90.0,1.142,0.265,46.638,47.554,38.333,17.375,9.479,10.963,1.425,1.246,245.958,0.204,16.083,34.417,0.0,122.0,10,27
前金,79.667,122.0,1.412,0.334,45.329,45.742,53.333,23.167,12.938,13.679,0.683,1.233,298.833,0.283,23.292,53.333,0.0,97.0,10,28
前金,71.292,97.0,1.25,0.347,42.192,42.833,56.083,23.583,12.271,13.75,1.429,1.454,337.083,0.279,22.208,51.625,0.0,80.0,10,29
前金,80.0,80.0,1.592,0.36,33.017,33.446,55.792,27.208,15.067,15.971,0.846,1.133,260.417,0.313,27.375,59.375,2.0,76.0,10,30
前金,81.667,76.0,0.908,0.378,16.137,17.858,37.917,26.542,15.721,18.079,2.3,1.863,118.25,0.338,28.042,40.958,5.5,45.0,10,31
前金,42.125,45.0,0.925,0.324,28.883,28.008,30.042,13.25,12.325,14.438,2.071,1.862,252.625,0.25,13.083,25.625,0.0,58.0,11,1
前金,56.042,58.0,0.871,0.367,29.371,28.533,37.478,18.174,14.696,17.254,2.521,1.633,282.208,0.317,17.708,37.625,0.0,78.0,11,2
前金,79.708,78.0,1.471,0.401,32.2,32.35,60.333,26.917,16.471,18.825,2.288,1.838,307.292,0.367,26.833,58.75,0.0,109.0,11,3
前金,105.583,109.0,0.965,0.394,34.663,34.479,71.667,38.042,14.95,17.017,2.008,2.413,326.208,0.338,37.25,68.792,0.0,75.0,11,4
前金,76.417,75.0,2.483,0.44,25.342,26.733,54.792,25.792,16.492,18.388,1.85,2.642,317.625,0.396,25.833,55.542,0.0,71.0,11,5
前金,67.583,71.0,2.233,0.359,32.708,31.592,46.0,21.792,11.358,12.808,1.387,2.308,316.417,0.321,22.208,47.125,0.0,97.0,11,6
前金,74.042,97.0,1.661,0.349,38.813,36.9,47.261,23.409,10.724,12.4,1.633,2.017,295.875,0.317,23.833,47.708,0.0,77.0,11,7
前金,72.958,77.0,2.008,0.344,34.296,37.558,59.375,25.25,12.812,14.362,1.488,2.433,315.75,0.271,24.458,56.333,0.0,77.0,11,8
前金,83.333,77.0,1.457,0.37,31.879,29.854,54.167,27.042,11.412,13.829,2.375,1.988,291.167,0.354,28.5,56.292,0.0,87.0,11,9
前金,73.167,87.0,1.591,0.304,43.962,45.629,56.333,28.0,12.917,14.171,1.196,2.154,302.917,0.204,24.458,51.375,0.0,92.0,11,10
前金,83.833,92.0,0.746,0.308,30.958,28.8,50.917,30.25,14.208,17.342,3.104,2.046,245.75,0.267,28.75,49.583,0.0,121.0,11,11
前金,127.75,121.0,1.067,0.456,33.962,36.05,67.25,44.208,14.308,16.183,1.842,1.938,299.792,0.404,46.208,70.708,0.0,121.0,11,12
前金,123.333,121.0,0.721,0.435,33.096,32.808,67.792,43.708,13.9,15.267,1.329,2.238,304.042,0.404,44.125,66.542,0.0,90.0,11,13
前金,92.542,90.0,0.904,0.39,36.47,35.2,54.773,31.565,10.652,11.461,0.765,1.342,277.667,0.342,32.083,53.792,0.0,122.0,11,14
前金,100.083,122.0,1.958,0.478,43.817,44.042,72.0,34.958,14.45,15.825,1.312,1.804,299.25,0.421,34.125,69.917,0.0,104.0,11,15
前金,108.458,104.0,0.833,0.429,36.288,37.333,69.417,36.917,14.642,16.196,1.508,2.054,263.167,0.4,38.25,71.0,0.0,82.0,11,16
前金,83.0,82.0,0.583,0.407,37.879,38.712,50.083,28.5,12.358,13.925,1.529,2.163,311.125,0.358,28.542,51.625,0.0,112.0,11,17
前金,99.5,112.0,1.367,0.483,35.821,35.642,62.917,35.167,16.154,17.95,1.746,2.096,327.25,0.433,34.042,58.667,0.0,119.0,11,18
前金,118.625,119.0,1.792,0.515,39.921,39.442,77.333,42.875,13.533,15.092,1.5,1.733,294.833,0.458,42.458,76.458,0.0,102.0,11,19
前金,106.042,102.0,0.913,0.407,37.733,36.712,64.708,36.25,11.342,13.008,1.608,1.708,279.042,0.388,37.5,66.917,0.0,72.0,11,20
前金,69.167,72.0,1.004,0.344,36.758,36.258,46.75,23.375,10.525,12.275,1.708,1.917,319.125,0.288,22.958,45.25,0.0,97.0,11,21
前金,89.667,97.0,1.855,0.514,31.035,32.863,64.636,33.227,18.276,20.018,1.706,1.523,256.227,0.44,31.167,59.167,0.0,129.0,11,22
前金,131.375,129.0,1.248,0.54,30.37,30.284,83.667,47.0,18.23,20.965,2.675,1.954,318.625,0.512,48.583,88.208,0.0,80.0,11,23
前金,79.75,80.0,1.783,0.515,23.9,24.45,50.875,27.042,16.479,20.325,3.8,1.779,298.208,0.462,27.208,49.708,0.0,104.0,11,24
前金,95.333,104.0,1.896,0.491,35.542,35.229,59.458,32.083,16.546,18.158,1.567,2.183,297.583,0.454,32.375,59.708,0.0,56.0,11,25
前金,57.042,56.0,0.742,0.302,32.892,33.475,32.75,17.583,10.4,11.337,0.888,2.921,216.5,0.263,18.042,33.667,0.0,55.0,11,26
前金,45.25,55.0,2.172,0.363,33.939,30.071,34.722,17.333,11.394,12.139,0.7,1.47,289.6,0.321,17.211,34.053,0.0,51.0,11,27
前金,49.792,51.0,2.03,0.333,26.633,31.329,27.435,14.261,13.73,15.704,1.917,2.308,248.708,0.317,15.75,30.167,0.0,55.0,11,28
前金,32.625,55.0,1.778,0.323,16.679,17.621,22.333,8.875,16.942,21.483,4.487,1.883,205.5,0.246,8.625,20.708,0.0,67.0,11,29
前金,66.042,67.0,0.758,0.34,27.875,25.788,59.792,22.167,13.475,16.479,2.954,2.888,317.167,0.292,20.375,52.208,0.0,48.0,11,30
前金,47.25,48.0,0.325,0.325,27.521,27.25,38.0,13.667,13.625,15.688,2.004,2.95,318.125,0.292,14.292,41.0,0.0,54.0,12,1
前金,52.375,54.0,0.85,0.33,25.75,25.875,42.917,16.75,16.079,18.329,2.192,3.188,345.5,0.288,16.292,41.625,0.0,67.0,12,2
前金,61.583,67.0,1.404,0.406,29.35,28.988,44.708,20.375,15.237,17.721,2.408,2.429,322.917,0.342,19.958,44.958,0.0,81.0,12,3
前金,82.667,81.0,0.842,0.417,26.583,26.883,50.625,28.458,12.533,13.971,1.388,2.783,304.917,0.383,28.333,51.708,0.0,47.0,12,4
前金,53.042,47.0,1.818,0.348,25.2,25.483,38.0,14.708,12.929,15.238,2.271,3.471,319.375,0.312,16.0,37.375,0.0,48.0,12,5
前金,43.25,48.0,2.294,0.336,25.667,25.179,29.955,14.364,13.233,15.505,2.224,2.192,273.625,0.275,13.458,28.917,0.0,62.0,12,6
前金,62.333,62.0,1.875,0.343,29.362,30.433,47.833,20.25,17.342,19.692,2.317,3.163,248.917,0.288,20.167,47.667,0.0,67.0,12,7
前金,66.167,67.0,1.162,0.389,31.013,30.858,41.875,22.083,15.438,18.137,2.654,2.888,207.25,0.333,21.75,41.083,0.0,44.0,12,8
前金,45.917,44.0,0.746,0.291,31.175,30.887,28.917,12.833,12.679,14.562,1.829,3.521,276.167,0.254,14.208,30.75,0.0,63.0,12,9
前金,58.875,63.0,0.858,0.342,32.667,32.112,37.25,20.208,14.942,16.821,1.838,2.413,289.0,0.279,18.833,34.875,0.0,70.0,12,10
前金,67.542,70.0,2.735,0.427,33.412,33.562,47.5,23.0,13.626,14.635,0.965,2.933,303.583,0.346,22.208,44.0,0.0,54.0,12,11
前金,59.708,54.0,2.525,0.411,27.179,28.646,39.522,17.348,16.383,18.7,2.271,3.35,277.875,0.396,19.0,42.25,0.0,67.0,12,12
前金,59.75,67.0,0.814,0.368,27.995,28.95,36.917,21.417,17.305,19.586,2.243,2.804,284.826,0.3,19.333,35.833,0.0,80.0,12,13
前金,83.417,80.0,1.076,0.436,22.85,23.096,46.75,27.583,20.996,23.617,2.587,2.754,249.542,0.4,28.708,46.5,0.0,70.0,12,14
前金,70.792,70.0,1.804,0.402,25.575,25.396,42.875,23.25,20.1,23.504,3.354,2.604,275.958,0.354,23.542,43.458,0.0,73.0,12,15
前金,73.292,73.0,1.696,0.39,19.796,20.379,43.708,24.417,20.621,23.917,3.258,2.988,306.833,0.333,24.5,43.708,0.0,36.0,12,16
前金,38.391,36.0,0.459,0.268,23.543,22.3,14.826,11.043,10.865,12.509,1.613,4.67,141.087,0.222,11.783,17.478,14.5,66.0,12,17
前金,63.083,66.0,0.804,0.314,27.646,27.792,37.083,21.583,12.957,15.009,2.004,2.912,247.417,0.275,20.542,33.5,1.0,66.0,12,18
前金,65.667,66.0,1.135,0.387,26.691,26.675,39.773,21.522,17.183,19.422,2.2,1.996,287.75,0.333,21.375,38.167,0.0,67.0,12,19
前金,66.25,67.0,1.117,0.385,32.579,32.121,44.792,21.708,17.938,20.158,2.179,1.958,249.042,0.342,21.75,43.417,0.0,67.0,12,20
前金,68.708,67.0,0.854,0.271,33.925,34.196,47.167,22.417,13.25,14.646,1.35,3.929,250.292,0.221,22.75,49.125,0.0,59.0,12,21
前金,55.5,59.0,1.442,0.306,36.142,35.35,39.125,18.0,14.825,16.492,1.617,3.125,255.75,0.233,17.417,34.5,0.0,86.0,12,22
前金,82.208,86.0,2.208,0.401,35.083,35.633,66.167,29.833,19.27,21.687,2.378,3.342,330.792,0.342,28.208,63.125,0.0,88.0,12,23
前金,85.708,88.0,2.413,0.432,29.583,29.083,58.292,30.083,19.517,21.879,2.3,2.792,292.292,0.371,29.583,59.417,0.0,86.0,12,24
前金,90.0,86.0,1.843,0.397,38.229,36.504,50.333,29.542,14.446,16.062,1.592,2.221,288.583,0.363,31.208,52.25,0.0,93.0,12,25
前金,89.958,93.0,1.888,0.44,33.612,36.271,62.273,32.696,20.05,21.887,1.796,2.529,293.833,0.375,31.208,58.958,0.0,84.0,12,26
前金,87.542,84.0,2.004,0.452,34.812,34.008,54.292,29.25,21.242,25.179,3.896,1.987,260.542,0.417,30.375,55.625,0.0,83.0,12,27
前金,80.708,83.0,1.683,0.449,34.025,33.767,53.083,28.0,21.079,23.75,2.621,1.933,320.5,0.4,27.125,51.708,0.0,102.0,12,28
前金,101.625,102.0,1.917,0.518,14.771,17.458,58.75,36.833,24.971,29.488,4.471,2.742,309.375,0.458,35.792,58.75,0.0,64.0,12,29
前金,70.083,64.0,1.279,0.383,25.017,23.95,34.625,20.792,14.733,17.071,2.312,3.258,265.208,0.346,23.208,36.75,0.0,72.0,12,30
前金,67.542,72.0,0.914,0.383,29.95,29.113,39.583,23.333,12.542,14.158,1.588,2.713,333.5,0.338,22.167,35.667,0.0,107.0,12,31
前金,101.5,107.0,1.904,0.475,19.254,20.354,58.375,37.417,15.621,17.542,1.867,2.308,237.417,0.425,35.75,57.292,0.0,81.0,1,1
前金,83.5,81.0,1.617,0.34,20.521,20.796,44.042,27.708,11.612,13.55,1.908,2.688,222.958,0.3,28.667,46.75,0.0,88.0,1,2
前金,94.083,88.0,1.03,0.409,22.661,22.854,48.636,31.478,14.3,16.857,2.517,2.9,292.375,0.367,32.833,48.042,0.0,67.0,1,3
前金,63.833,67.0,0.975,0.368,27.283,25.675,36.542,21.625,15.296,18.258,2.9,2.55,304.417,0.321,20.708,34.917,0.0,87.0,1,4
前金,87.375,87.0,1.646,0.485,20.338,22.333,54.333,30.042,20.833,24.921,4.025,2.317,319.875,0.425,30.208,52.708,0.0,98.0,1,5
前金,97.25,98.0,0.938,0.355,25.467,23.829,59.083,34.208,14.946,17.117,2.133,2.888,233.0,0.329,34.042,59.167,0.0,88.0,1,6
前金,87.5,88.0,1.529,0.43,36.546,32.208,51.208,30.5,15.138,17.504,2.321,1.704,243.917,0.363,30.458,50.5,0.0,135.0,1,7
前金,125.25,135.0,2.058,0.549,40.129,41.979,81.583,47.875,19.129,21.054,1.887,1.758,286.542,0.487,45.875,78.625,0.0,142.0,1,8
前金,137.375,142.0,1.764,0.504,35.825,37.317,86.087,51.417,17.479,20.279,2.75,2.196,308.625,0.479,51.333,84.417,0.0,124.0,1,9
前金,128.083,124.0,2.162,0.488,25.546,26.225,77.833,45.0,19.025,21.846,2.762,2.4,328.542,0.45,47.0,81.333,0.0,127.0,1,10
前金,120.583,127.0,1.425,0.428,23.108,25.192,75.833,45.208,16.688,19.079,2.337,2.471,329.0,0.375,43.042,71.875,0.0,113.0,1,11
前金,114.875,113.0,1.825,0.44,22.979,21.929,70.125,39.75,18.75,21.85,3.067,2.033,276.583,0.379,40.875,72.958,0.0,81.0,1,12
前金,95.25,81.0,1.87,0.406,23.108,23.55,56.167,29.583,19.168,22.168,2.955,2.342,211.75,0.417,33.208,59.708,0.0,52.0,1,13
前金,34.083,52.0,1.346,0.247,19.808,19.204,21.5,9.375,15.042,17.408,2.333,2.121,222.5,0.175,9.208,22.25,0.0,59.0,1,14
前金,53.958,59.0,0.433,0.315,24.262,24.154,42.292,18.542,9.933,11.746,1.771,3.092,261.792,0.25,17.333,36.25,0.0,56.0,1,15
前金,51.708,56.0,1.496,0.422,21.083,23.25,37.522,17.348,15.787,18.261,2.443,3.446,288.875,0.354,16.167,38.042,0.0,71.0,1,16
前金,71.458,71.0,1.321,0.442,25.158,22.846,39.417,23.375,15.346,17.317,1.971,3.442,275.833,0.425,23.75,41.417,0.0,86.0,1,17
前金,78.5,86.0,1.454,0.423,27.729,28.667,54.958,29.167,16.267,18.383,2.075,3.271,221.958,0.354,26.625,47.917,0.0,106.0,1,18
前金,107.042,106.0,1.79,0.515,33.186,29.65,64.739,37.5,17.564,19.741,2.136,3.0,334.667,0.471,37.917,65.125,0.0,103.0,1,19
前金,107.0,103.0,2.104,0.475,31.867,32.075,68.208,36.875,14.154,15.308,1.1,3.029,319.625,0.45,38.0,68.125,0.0,93.0,1,20
前金,86.667,93.0,2.038,0.422,41.104,39.029,53.583,30.042,10.404,11.413,0.963,2.192,309.667,0.375,29.458,54.875,0.0,98.0,1,21
前金,107.167,98.0,1.633,0.39,39.646,41.238,56.435,35.739,7.967,9.008,1.004,2.788,263.75,0.358,37.833,59.75,0.0,70.0,1,22
前金,67.208,70.0,1.092,0.332,32.775,33.975,40.083,23.0,8.129,8.957,0.838,3.096,321.167,0.283,22.167,37.083,0.0,65.0,1,23
前金,70.708,65.0,0.925,0.323,34.142,33.246,64.833,18.042,6.94,7.47,0.56,4.858,151.333,0.275,17.667,61.333,0.0,67.0,1,24
前金,69.75,67.0,1.512,0.331,38.354,37.642,44.625,22.083,8.688,9.35,0.646,2.583,289.292,0.3,23.125,49.167,0.0,70.0,1,25
前金,65.292,70.0,1.879,0.385,35.05,36.6,42.833,23.125,12.196,12.883,0.633,2.812,332.542,0.325,21.333,39.792,0.0,77.0,1,26
前金,78.25,77.0,1.438,0.358,34.308,33.004,61.583,26.0,10.004,10.525,0.496,3.954,209.375,0.317,26.0,57.5,0.0,76.0,1,27
前金,75.542,76.0,1.325,0.348,38.729,39.308,52.375,25.542,9.967,10.508,0.517,3.037,288.125,0.3,25.417,55.125,0.0,84.0,1,28
前金,84.0,84.0,1.488,0.386,34.754,34.071,55.458,28.75,12.317,12.996,0.667,2.812,320.375,0.329,28.875,54.458,0.0,95.0,1,29
前金,98.417,95.0,1.483,0.512,39.504,39.129,60.375,33.583,16.309,17.545,1.245,1.938,241.625,0.454,34.083,60.583,0.0,77.0,1,30
前金,79.5,77.0,1.739,0.439,36.835,38.358,52.409,26.591,16.97,18.526,1.513,1.867,282.583,0.392,26.958,53.292,0.0,65.0,1,31
前金,64.042,65.0,1.412,0.492,37.061,38.267,44.826,21.043,23.478,25.496,1.987,1.504,209.458,0.412,20.833,44.0,0.0,107.0,2,1
前金,99.083,107.0,1.494,0.468,30.586,32.583,78.435,36.955,19.174,21.4,2.168,2.583,276.174,0.446,34.625,68.75,0.0,99.0,2,2
前金,102.292,99.0,1.774,0.411,32.12,32.5,76.708,35.375,17.43,19.52,2.11,2.613,322.208,0.371,36.083,80.167,0.0,100.0,2,3
前金,103.0,100.0,1.033,0.409,30.642,31.013,73.125,35.708,15.058,16.633,1.529,2.604,278.583,0.342,36.25,75.083,0.0,124.0,2,4
前金,120.5,124.0,1.3,0.445,26.492,27.388,72.875,43.917,14.625,15.617,1.0,2.417,290.25,0.388,43.167,72.833,0.0,90.0,2,5
前金,95.0,90.0,1.421,0.514,19.158,20.867,53.625,31.792,19.7,23.246,3.508,2.212,280.0,0.458,33.208,54.625,0.0,93.0,2,6
前金,92.875,93.0,1.571,0.491,25.233,23.013,57.864,32.565,19.709,22.883,3.126,2.387,294.958,0.454,32.375,56.958,0.0,123.0,2,7
前金,118.083,123.0,1.846,0.457,28.321,26.612,77.208,43.458,16.617,20.342,3.675,2.625,292.375,0.412,42.292,74.75,0.0,111.0,2,8
前金,117.458,111.0,0.925,0.443,28.488,30.121,66.042,40.0,14.217,16.308,2.058,2.0,261.333,0.392,41.833,69.042,0.0,70.0,2,9
前金,71.375,70.0,1.071,0.42,30.875,29.562,46.833,23.333,13.633,14.842,1.183,1.446,216.667,0.371,23.75,47.125,0.0,81.0,2,10
前金,79.833,81.0,1.371,0.509,30.667,29.758,53.375,27.667,16.052,18.326,2.317,1.996,294.875,0.462,27.292,51.625,0.0,71.0,2,11
前金,79.542,71.0,1.954,0.37,23.446,27.512,49.5,25.167,13.717,15.038,1.279,2.75,233.167,0.358,27.292,53.417,0.0,38.0,2,12
前金,31.042,38.0,1.613,0.287,22.143,20.229,22.273,9.0,11.983,14.622,2.63,2.135,221.565,0.229,8.417,21.625,0.0,73.0,2,13
前金,64.875,73.0,1.333,0.441,15.742,18.158,47.417,23.792,18.691,21.178,2.448,3.329,265.542,0.358,21.458,43.417,0.0,73.0,2,14
前金,73.375,73.0,2.062,0.315,29.646,27.521,46.0,24.708,16.245,17.89,1.66,3.608,293.292,0.275,24.542,45.941,0.0,68.0,2,15
前金,69.292,68.0,2.282,0.336,34.541,34.346,52.2,22.318,15.255,16.73,1.465,2.735,326.956,0.279,22.792,51.2,0.0,87.0,2,16
前金,80.5,87.0,1.34,0.321,36.248,37.804,65.364,29.182,14.75,15.282,0.545,3.335,275.261,0.275,27.583,62.75,0.0,100.0,2,17
前金,98.125,100.0,1.052,0.389,42.154,41.212,56.083,30.417,13.629,15.392,1.738,1.688,270.292,0.329,32.542,61.583,0.0,100.0,2,18
前金,84.208,100.0,0.808,0.482,39.496,39.075,68.042,33.75,14.05,14.692,0.617,2.725,312.375,0.379,28.833,56.458,0.0,123.0,2,19
前金,132.208,123.0,1.674,0.557,39.817,42.196,87.304,44.591,15.965,17.122,1.117,2.925,325.0,0.55,47.125,87.542,0.0,77.0,2,20
前金,82.667,77.0,2.188,0.363,33.217,33.821,68.458,26.833,15.446,16.908,1.408,2.838,320.583,0.312,27.583,72.792,0.0,60.0,2,21
前金,57.917,60.0,1.4,0.272,34.438,33.783,42.417,18.708,12.517,13.725,1.212,4.038,203.5,0.221,18.5,44.875,0.0,83.0,2,22
前金,81.75,83.0,0.833,0.287,38.546,39.429,51.958,28.045,11.617,13.117,1.479,3.167,208.25,0.225,27.875,51.083,0.0,92.0,2,23
前金,95.292,92.0,0.888,0.314,27.333,27.733,56.0,32.708,12.5,14.235,1.709,3.962,278.292,0.275,33.167,55.958,0.0,79.0,2,24
前金,75.75,79.0,1.246,0.36,38.779,37.083,59.667,26.958,12.904,14.1,1.154,3.275,232.458,0.296,25.625,54.875,0.0,65.0,2,25
前金,70.292,65.0,1.183,0.31,40.354,40.4,51.583,21.417,11.09,11.425,0.405,3.554,261.333,0.292,23.125,54.333,0.0,71.0,2,26
前金,62.875,71.0,1.421,0.3,39.175,38.554,45.583,20.75,11.875,12.829,0.946,2.542,270.417,0.233,20.042,46.375,0.0,90.0,2,27
前金,85.042,90.0,0.85,0.292,41.171,41.596,58.917,30.792,11.3,12.683,1.333,3.171,291.542,0.246,29.333,56.708,0.0,99.0,2,28
前金,103.333,99.0,1.064,0.352,31.352,33.888,59.217,35.478,15.652,17.21,1.6,3.046,277.458,0.3,36.292,61.5,0.0,122.0,3,1
前金,113.625,122.0,1.492,0.433,40.921,39.517,88.042,42.167,16.03,17.63,1.59,2.95,309.75,0.375,40.417,77.25,0.0,87.0,3,2
前金,88.708,87.0,1.642,0.347,46.067,44.192,61.417,27.042,12.617,13.152,0.613,2.254,309.875,0.3,29.333,69.917,0.0,90.0,3,3
前金,82.417,90.0,1.525,0.364,45.971,46.792,60.667,28.875,14.4,15.129,0.75,2.017,288.875,0.304,27.625,58.375,0.0,132.0,3,4
前金,117.917,132.0,2.367,0.437,50.067,50.721,72.5,38.667,14.362,15.133,0.721,2.312,303.875,0.383,38.667,72.292,0.0,108.0,3,5
前金,90.375,108.0,1.637,0.387,48.671,47.229,54.636,26.609,14.148,14.922,0.73,2.033,302.417,0.333,27.667,55.583,0.0,108.0,3,6
前金,74.083,108.0,1.887,0.33,53.671,54.679,44.5,21.0,13.112,14.133,0.983,2.167,212.958,0.283,20.708,44.167,0.0,108.0,3,7
前金,71.042,108.0,1.238,0.337,50.846,49.175,39.292,19.167,13.554,14.388,0.867,2.312,319.792,0.3,18.875,37.917,0.0,129.0,3,8
前金,85.583,129.0,1.5,0.373,57.012,56.312,48.833,25.667,14.225,14.667,0.479,2.292,316.792,0.329,24.208,47.0,0.0,146.0,3,9
前金,124.042,146.0,1.708,0.419,59.579,58.292,62.958,36.458,14.475,14.896,0.458,1.846,269.25,0.383,37.792,64.417,0.0,104.0,3,10
前金,83.458,104.0,1.692,0.329,57.371,59.896,43.542,23.417,11.268,11.621,0.426,1.879,280.125,0.283,23.792,45.167,0.0,90.0,3,11
前金,67.542,90.0,1.333,0.291,50.554,51.808,38.208,18.75,8.996,9.65,0.621,2.146,238.958,0.242,18.833,36.125,0.0,73.0,3,12
前金,71.0,73.0,1.361,0.343,37.982,39.767,63.391,24.609,11.95,12.85,0.889,2.517,306.087,0.271,23.75,58.292,0.0,97.0,3,13
前金,74.208,97.0,1.146,0.338,42.504,39.896,47.875,21.292,12.262,13.771,1.462,1.854,282.0,0.283,22.167,52.25,0.0,93.0,3,14
前金,73.25,93.0,1.162,0.4,47.483,48.525,47.75,22.667,12.808,14.1,1.246,2.5,306.083,0.333,22.125,46.792,0.0,104.0,3,15
前金,85.542,104.0,1.754,0.413,48.296,48.475,57.826,28.0,13.954,15.067,1.079,2.192,314.042,0.375,27.125,53.583,0.0,87.0,3,16
前金,90.042,87.0,1.5,0.378,40.55,41.654,63.042,30.375,11.267,12.479,1.158,2.267,315.167,0.329,31.167,65.875,0.0,67.0,3,17
前金,68.667,67.0,1.754,0.327,42.65,41.779,46.458,22.333,10.042,10.629,0.579,2.825,318.208,0.275,22.542,45.625,0.0,84.0,3,18
前金,84.833,84.0,1.791,0.423,40.75,40.383,58.917,28.875,10.25,10.875,0.579,2.879,308.0,0.388,28.958,57.375,0.0,80.0,3,19
前金,75.792,80.0,1.467,0.358,46.433,47.079,52.591,25.13,9.017,9.908,0.854,2.175,268.708,0.3,25.0,54.542,0.0,55.0,3,20
前金,56.5,55.0,1.604,0.387,33.208,33.196,38.75,17.583,10.382,11.436,1.023,1.671,249.042,0.358,17.917,38.458,0.0,34.0,3,21
前金,37.917,34.0,0.729,0.216,21.942,25.733,19.417,10.833,5.368,6.016,0.642,1.958,243.417,0.175,11.667,21.75,0.0,38.0,3,22
前金,32.625,38.0,0.633,0.199,20.367,20.092,16.875,11.167,6.296,7.517,1.171,1.812,267.75,0.121,10.042,15.042,0.0,82.0,3,23
前金,74.042,82.0,1.3,0.303,25.642,23.85,40.958,27.292,10.688,12.362,1.637,2.25,219.875,0.238,24.833,36.458,0.0,90.0,3,24
前金,65.083,90.0,1.173,0.301,47.027,44.472,56.0,24.867,9.525,9.442,0.058,3.247,272.6,0.311,31.588,61.882,0.0,57.0,3,25
前金,55.0,57.0,1.121,0.367,30.496,33.038,32.417,17.542,10.605,10.927,0.327,2.963,248.083,0.304,17.167,33.5,0.0,82.0,3,26
前金,78.458,82.0,1.925,0.425,32.733,30.721,53.458,27.792,12.587,14.125,1.5,2.958,314.583,0.371,26.667,47.5,0.0,83.0,3,27
前金,86.625,83.0,1.076,0.376,36.07,35.629,53.522,28.913,12.914,14.967,2.014,3.408,332.5,0.342,29.208,56.792,0.0,93.0,3,28
前金,92.75,93.0,1.404,0.427,28.688,31.667,54.917,32.125,16.004,17.412,1.363,3.371,299.25,0.367,32.25,54.125,0.0,74.0,3,29
前金,77.875,74.0,1.038,0.369,36.288,33.812,45.542,25.333,10.624,11.243,0.614,3.621,279.25,0.333,25.833,45.75,0.0,86.0,3,30
前金,83.417,86.0,1.862,0.465,31.363,34.346,49.25,29.458,14.913,16.288,1.338,2.371,289.083,0.4,28.542,48.375,0.0,86.0,3,31
前金,87.375,86.0,0.971,0.55,22.85,21.85,51.792,29.875,17.596,18.488,0.967,2.408,276.458,0.508,30.125,53.125,0.0,82.0,4,1
前金,88.75,82.0,1.212,0.442,37.579,34.179,43.792,28.708,8.188,9.225,1.0,2.45,314.583,0.429,29.958,43.75,0.0,87.0,4,2
前金,63.542,87.0,0.958,0.293,51.404,50.333,37.708,17.667,7.104,7.074,0.113,2.333,276.875,0.242,17.375,36.875,0.0,84.0,4,3
前金,66.375,84.0,0.804,0.311,50.646,51.621,43.625,21.792,6.762,6.862,0.148,1.967,311.208,0.246,20.833,41.458,0.0,54.0,4,4
前金,60.5,54.0,1.392,0.245,32.846,35.296,46.583,17.625,8.954,9.517,0.571,3.462,210.375,0.225,19.458,48.333,0.0,31.0,4,5
前金,30.167,31.0,0.929,0.174,32.229,32.433,23.957,9.174,6.391,7.164,0.745,2.867,212.417,0.1,8.917,24.875,0.0,63.0,4,6
前金,53.708,63.0,0.821,0.396,34.508,33.337,37.667,19.583,11.853,12.611,0.789,2.575,333.625,0.288,17.125,32.375,0.0,126.0,4,7
前金,90.875,126.0,0.979,0.46,51.933,46.588,51.083,27.625,9.317,9.717,0.346,2.662,252.208,0.446,27.583,48.875,0.0,97.0,4,8
前金,79.417,97.0,0.825,0.278,59.812,61.846,44.25,17.917,6.212,6.304,0.071,2.262,246.042,0.242,19.708,48.875,0.0,97.0,4,9
前金,63.333,97.0,1.191,0.268,55.357,57.271,34.091,14.5,8.516,8.9,0.411,2.183,232.792,0.225,14.792,34.083,0.0,90.0,4,10
