sitename,aqi,aqi_2,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,co_8hr,pm2.5_avg,pm10_avg,Precipitation(mm),next_aqi,month,day
左營,66.125,64.0,1.765,0.78,28.574,29.412,36.583,21.125,19.474,22.439,2.917,1.396,186.375,0.729,21.596,35.542,0.0,84.0,2,15
左營,82.583,84.0,1.638,0.37,29.054,28.242,53.333,28.917,13.604,15.567,1.912,2.804,309.042,0.333,28.258,51.042,0.0,73.0,2,16
左營,72.0,73.0,1.667,0.332,33.812,33.479,44.5,23.875,12.879,13.992,1.062,2.292,231.208,0.279,24.071,43.833,0.0,64.0,2,17
左營,70.043,64.0,3.5,0.493,24.939,28.948,43.217,22.087,15.357,16.678,1.278,2.03,170.0,0.409,23.704,46.304,0.0,45.0,2,18
左營,33.25,45.0,2.568,0.31,19.738,19.342,21.182,10.174,13.283,17.238,3.921,2.479,170.875,0.317,9.988,21.292,0.0,30.0,2,19
左營,29.792,30.0,2.262,0.215,17.279,17.421,23.083,9.25,11.25,13.671,2.371,3.183,177.417,0.15,9.167,22.208,0.0,38.0,2,20
左營,38.042,38.0,2.783,0.302,22.167,20.929,34.167,11.542,10.562,13.733,3.129,3.75,160.125,0.242,11.071,32.5,0.0,52.0,2,21
左營,47.875,52.0,1.862,0.298,32.362,30.75,36.958,15.625,11.262,13.225,1.921,2.533,212.208,0.263,14.787,34.625,0.0,66.0,2,22
左營,64.417,66.0,1.49,0.401,32.95,33.425,50.792,21.458,13.892,16.308,2.367,2.862,182.625,0.321,20.863,48.167,0.0,71.0,2,23
左營,68.667,71.0,1.682,0.437,28.862,28.458,47.292,23.417,15.367,17.862,2.442,2.583,209.292,0.375,22.675,47.167,0.0,77.0,2,24
左營,79.167,77.0,1.6,0.485,27.721,28.204,43.958,26.348,12.158,13.921,1.704,2.729,240.292,0.429,26.883,45.708,0.0,88.0,2,25
左營,79.625,88.0,1.562,0.513,24.409,25.283,50.0,29.826,16.177,18.273,2.064,2.45,249.875,0.454,27.096,46.25,0.0,93.0,2,26
左營,93.375,93.0,1.622,0.522,22.087,21.708,50.043,32.174,18.509,20.752,2.213,1.938,223.375,0.471,32.629,50.25,0.0,91.0,2,27
左營,98.875,91.0,1.958,0.449,36.512,34.054,50.667,32.5,14.95,16.342,1.354,1.996,228.917,0.425,34.15,51.75,0.0,88.0,2,28
左營,84.625,88.0,1.429,0.405,33.538,34.475,53.458,29.792,13.946,16.904,2.925,1.733,151.792,0.35,28.971,52.333,0.0,67.0,2,29
左營,74.0,67.0,1.05,0.46,20.542,23.3,43.792,23.542,16.029,18.125,2.075,2.608,267.625,0.4,24.729,45.167,0.0,67.0,3,1
左營,65.583,67.0,1.183,0.416,16.408,17.775,33.25,22.083,16.683,18.604,1.887,2.104,166.958,0.371,21.387,33.417,0.0,77.0,3,2
左營,75.917,77.0,1.467,0.365,33.988,29.179,41.542,26.083,13.888,15.604,1.671,2.133,292.083,0.325,25.475,38.083,0.0,75.0,3,3
左營,84.083,75.0,2.009,0.459,32.908,36.075,40.87,26.217,15.704,18.509,2.743,2.3,185.583,0.408,29.025,46.458,0.0,53.0,3,4
左營,47.708,53.0,2.078,0.308,20.078,21.321,22.833,16.167,11.622,14.248,2.583,1.475,201.125,0.279,14.862,21.208,0.0,71.0,3,5
左營,68.375,71.0,1.462,0.26,22.279,20.283,29.833,23.208,12.358,14.65,2.25,2.075,255.958,0.196,22.6,27.5,0.0,90.0,3,6
左營,81.958,90.0,1.575,0.564,14.458,16.771,44.833,30.5,21.475,23.888,2.371,2.108,182.167,0.483,28.004,41.833,1.5,105.0,3,7
左營,99.958,105.0,1.683,0.45,37.125,31.162,62.042,36.708,14.396,16.058,1.625,1.996,209.167,0.417,35.154,53.333,0.0,126.0,3,8
左營,129.708,126.0,2.25,0.537,32.654,37.346,82.958,45.667,22.392,24.325,1.896,1.525,206.875,0.488,46.571,87.542,0.0,118.0,3,9
左營,120.208,118.0,1.629,0.477,31.871,28.821,63.417,42.042,16.796,18.712,1.863,1.725,251.0,0.454,42.892,65.375,0.0,125.0,3,10
左營,125.583,125.0,1.409,0.463,35.686,38.612,65.087,45.75,16.486,18.548,2.01,1.875,224.375,0.404,44.988,65.583,0.0,126.0,3,11
左營,78.583,126.0,1.218,0.352,50.418,46.938,29.957,18.565,9.65,10.955,1.245,2.809,266.227,0.325,21.783,31.583,0.0,122.0,3,12
左營,85.792,122.0,1.462,0.409,52.875,53.879,57.375,27.5,13.921,15.158,1.171,2.079,180.833,0.346,25.867,52.917,0.0,151.0,3,13
左營,117.083,151.0,1.633,0.452,48.425,48.246,79.167,41.542,16.863,18.529,1.617,1.625,172.333,0.4,39.954,77.458,0.0,154.0,3,14
左營,137.042,154.0,2.283,0.49,48.775,50.454,79.458,46.667,17.617,18.846,1.192,1.729,184.542,0.421,46.742,80.75,0.0,166.0,3,15
左營,137.833,166.0,2.583,0.54,48.2,47.808,73.75,48.167,17.458,19.375,1.871,1.454,233.167,0.475,48.708,74.708,0.0,84.0,3,16
左營,91.417,84.0,1.383,0.359,35.038,36.529,45.5,29.125,11.238,12.0,0.729,1.771,202.0,0.342,31.646,48.75,0.0,114.0,3,17
左營,107.75,114.0,1.45,0.365,38.888,37.3,64.833,40.292,11.254,12.329,1.042,2.458,223.875,0.329,38.058,56.667,0.0,82.0,3,18
左營,89.792,82.0,1.425,0.402,39.625,40.438,66.292,28.792,12.983,14.192,1.167,3.25,146.542,0.338,31.05,71.458,0.0,100.0,3,19
左營,72.417,100.0,1.525,0.35,47.396,43.283,52.625,23.167,13.275,15.042,1.7,2.05,245.958,0.329,22.15,48.208,0.0,101.0,3,20
左營,90.833,101.0,1.229,0.386,59.642,61.354,75.609,26.727,13.01,14.343,1.3,2.033,195.292,0.342,27.5,78.042,0.0,74.0,3,21
左營,63.375,74.0,1.564,0.343,46.0,49.95,45.667,19.542,14.55,15.467,0.862,1.771,133.292,0.258,19.908,48.25,0.0,57.0,3,22
左營,58.042,57.0,1.929,0.302,27.613,28.325,36.042,18.292,11.154,12.258,1.062,3.008,172.833,0.271,18.392,34.708,0.0,53.0,3,23
左營,52.5,53.0,1.567,0.267,23.971,25.338,32.542,16.042,9.638,11.408,1.712,2.554,167.208,0.229,16.283,32.292,0.0,53.0,3,24
左營,48.333,53.0,1.771,0.227,22.967,22.279,32.368,16.056,9.612,11.396,1.738,2.804,206.542,0.2,15.895,32.227,0.0,71.0,3,25
左營,60.042,71.0,1.322,0.293,30.696,25.983,44.105,24.167,11.109,13.4,2.226,1.917,254.0,0.208,22.08,40.833,0.0,78.0,3,26
左營,86.0,78.0,1.646,0.457,42.646,41.742,51.375,27.5,12.396,14.3,1.85,2.279,282.458,0.438,29.262,53.458,0.0,62.0,3,27
左營,61.875,62.0,2.104,0.365,45.526,48.567,37.917,19.75,10.261,11.383,1.087,1.75,233.75,0.308,19.867,38.083,0.0,87.0,3,28
左營,65.125,87.0,1.233,0.299,43.896,40.512,33.5,21.0,8.075,9.175,1.058,2.004,259.417,0.254,19.829,32.75,0.0,57.0,3,29
左營,61.458,57.0,1.196,0.315,41.083,45.208,28.625,18.292,7.629,8.638,0.954,1.533,194.625,0.246,19.667,29.833,0.0,51.0,3,30
左營,51.292,51.0,1.217,0.265,22.279,24.821,23.375,15.792,6.792,7.9,1.058,1.746,215.167,0.229,16.021,23.958,0.0,48.0,3,31
左營,41.542,48.0,1.375,0.27,33.358,30.717,18.0,12.696,9.583,10.713,1.083,1.883,204.458,0.192,12.475,17.083,0.0,48.0,4,1
左營,48.625,48.0,1.9,0.29,22.721,25.542,24.0,15.083,12.238,14.554,2.271,2.438,207.125,0.254,15.1,23.458,0.0,80.0,4,2
左營,70.708,80.0,1.842,0.195,22.254,21.313,32.909,26.565,6.425,8.338,1.854,1.675,218.75,0.163,23.896,30.458,0.0,91.0,4,3
左營,90.708,91.0,1.371,0.188,28.671,27.333,35.5,31.333,6.546,7.379,0.787,1.883,192.375,0.138,31.65,35.125,0.0,84.0,4,4
左營,86.375,84.0,1.788,0.37,41.208,39.4,49.083,29.208,8.021,8.933,0.862,2.533,200.667,0.279,29.892,45.792,0.0,77.0,4,5
左營,79.5,77.0,2.262,0.35,41.625,41.8,42.375,26.292,9.088,10.333,1.183,2.133,186.292,0.325,26.725,44.625,0.0,59.0,4,6
左營,63.167,59.0,1.667,0.292,22.758,26.737,34.625,19.292,8.558,9.371,0.783,2.042,202.5,0.263,20.908,36.458,0.0,50.0,4,7
左營,45.625,50.0,1.367,0.228,25.3,22.621,27.917,15.208,9.033,11.008,1.921,2.254,180.167,0.162,14.1,26.292,0.0,82.0,4,8
左營,77.75,82.0,1.574,0.334,31.648,31.95,47.824,27.696,12.804,14.378,1.539,2.079,255.667,0.258,26.371,41.214,0.0,78.0,4,9
左營,78.542,78.0,1.658,0.343,38.933,35.638,51.833,26.458,12.512,13.525,0.979,1.992,257.042,0.317,26.642,51.333,0.0,82.0,4,10
左營,83.375,82.0,1.346,0.308,51.308,51.375,55.75,28.458,8.342,9.088,0.7,2.008,241.542,0.258,28.621,57.542,0.0,74.0,4,11
左營,75.75,74.0,1.379,0.322,48.975,51.154,44.292,24.958,7.246,8.158,0.862,1.808,263.0,0.279,25.542,45.417,0.0,65.0,4,12
左營,64.667,65.0,1.146,0.318,37.587,37.954,34.708,21.0,9.342,10.279,0.896,1.521,222.667,0.254,21.042,34.375,0.0,38.0,4,13
左營,43.792,38.0,1.525,0.2,17.858,20.646,19.625,12.167,6.925,7.958,0.992,1.712,193.292,0.163,13.621,21.208,0.0,43.0,4,14
左營,39.5,43.0,0.905,0.187,24.861,22.653,23.636,12.909,5.955,6.864,0.882,2.148,267.261,0.129,12.133,21.917,0.0,61.0,4,15
左營,59.583,61.0,1.258,0.255,25.357,26.7,29.833,19.583,8.717,11.033,2.272,1.696,266.333,0.212,19.021,29.292,0.0,62.0,4,16
左營,61.0,62.0,1.25,0.271,22.696,23.358,29.625,19.792,8.354,10.658,2.242,1.8,185.458,0.217,19.621,29.333,0.0,77.0,4,17
左營,64.958,77.0,0.867,0.247,37.929,31.771,32.083,20.5,8.517,10.067,1.517,1.892,235.375,0.188,20.162,31.083,0.0,58.0,4,18
左營,54.417,58.0,2.595,0.265,51.452,53.088,28.952,15.238,5.419,6.371,0.919,1.245,221.818,0.238,16.305,28.818,0.0,56.0,4,19
左營,53.417,56.0,1.373,0.247,33.913,36.417,29.875,17.417,6.858,8.238,1.321,1.704,179.958,0.221,16.658,29.292,0.0,66.0,4,20
左營,65.75,66.0,2.267,0.271,29.608,29.962,30.917,21.625,8.058,9.35,1.246,1.292,153.125,0.225,21.496,30.542,0.0,65.0,4,21
左營,65.5,65.0,1.842,0.26,25.696,25.796,30.583,21.333,9.25,11.067,1.779,1.667,215.25,0.204,21.363,30.667,0.0,70.0,4,22
左營,66.917,70.0,1.262,0.21,32.921,33.008,28.792,23.0,6.113,7.054,0.908,0.938,262.417,0.138,21.996,27.125,0.0,68.0,4,23
左營,72.917,68.0,1.586,0.283,26.278,28.588,30.364,23.045,10.526,12.117,1.543,1.122,194.652,0.175,24.454,31.0,8.5,49.0,4,24
左營,51.375,49.0,1.538,0.38,31.388,27.275,17.542,15.333,15.188,16.546,1.312,1.833,103.125,0.358,16.033,19.417,111.5,48.0,4,25
左營,38.833,48.0,1.171,0.404,29.883,32.992,13.792,11.625,15.083,16.004,0.862,2.179,112.792,0.321,11.475,12.708,36.5,56.0,4,26
左營,42.0,56.0,2.021,0.443,34.267,34.154,23.625,14.375,16.908,18.471,1.533,2.042,197.333,0.371,12.721,19.625,6.0,56.0,4,27
左營,54.0,56.0,1.533,0.478,40.087,40.767,19.958,15.792,12.792,16.083,3.242,2.188,130.5,0.367,16.225,21.042,14.0,50.0,4,28
左營,52.042,50.0,1.577,0.3,34.333,31.125,25.917,14.292,10.554,11.742,1.146,1.646,265.0,0.375,15.592,26.083,0.0,54.0,4,29
左營,50.75,54.0,1.854,0.284,23.017,22.079,24.75,16.708,9.875,12.004,2.079,2.033,189.625,0.2,15.883,24.292,1.0,80.0,4,30
左營,56.958,80.0,1.267,0.349,48.196,49.433,19.417,13.417,10.713,11.833,1.079,2.417,164.125,0.279,13.8,18.917,20.0,93.0,5,1
左營,66.375,93.0,1.417,0.371,41.45,38.542,40.957,21.478,10.033,11.612,1.533,2.317,187.458,0.333,19.979,37.292,0.0,100.0,5,2
左營,84.542,100.0,1.792,0.402,44.358,44.779,56.083,27.708,11.342,12.529,1.154,2.079,245.542,0.35,27.629,55.5,0.0,97.0,5,3
左營,80.625,97.0,1.404,0.357,44.367,44.65,49.5,25.792,8.692,9.962,1.212,1.867,300.625,0.321,26.513,50.417,0.0,42.0,5,4
左營,44.583,42.0,1.333,0.225,19.171,22.429,24.5,13.25,6.55,7.708,1.129,2.204,212.25,0.192,13.958,27.292,0.0,39.0,5,5
左營,37.917,39.0,0.842,0.164,27.575,24.838,19.083,11.792,5.321,6.8,1.417,2.508,271.167,0.104,11.667,18.542,0.0,97.0,5,6
左營,81.792,97.0,1.312,0.309,48.25,45.75,46.458,28.625,8.983,10.033,1.0,2.371,240.75,0.233,27.158,41.708,0.0,129.0,5,7
左營,95.792,129.0,1.654,0.43,53.471,52.05,50.458,29.083,10.425,11.663,1.212,1.817,287.875,0.367,28.938,51.167,0.0,140.0,5,8
左營,93.292,140.0,1.763,0.363,66.108,66.533,47.0,25.833,7.633,8.029,0.354,2.188,230.625,0.312,24.796,43.375,0.0,112.0,5,9
左營,83.833,112.0,2.713,0.327,48.496,50.946,53.913,22.609,12.113,13.67,1.5,2.012,247.292,0.279,24.133,55.708,0.0,67.0,5,10
左營,61.958,67.0,1.09,0.249,49.754,49.896,39.667,18.833,6.362,6.946,0.533,2.042,229.792,0.204,19.329,41.333,0.0,63.0,5,11
左營,61.208,63.0,1.2,0.361,41.462,42.638,35.167,19.833,8.392,9.258,0.812,1.654,209.458,0.321,19.65,35.458,0.0,87.0,5,12
左營,72.273,87.0,1.192,0.302,42.491,42.036,54.273,24.682,10.477,12.064,1.532,2.591,281.227,0.232,23.659,47.364,0.0,93.0,5,13
左營,80.292,93.0,1.07,0.349,40.433,38.325,48.417,27.25,13.309,15.043,1.683,1.529,256.083,0.279,26.983,51.208,0.0,112.0,5,14
左營,86.917,112.0,1.526,0.348,52.417,52.542,49.958,26.375,11.867,13.262,1.354,2.125,224.125,0.3,26.925,50.792,0.0,161.0,5,15
左營,108.167,161.0,1.413,0.352,63.917,60.475,58.0,27.696,11.433,12.525,1.062,1.779,238.458,0.308,27.667,53.458,0.0,108.0,5,16
左營,88.292,108.0,1.733,0.296,57.133,60.95,61.125,23.792,11.112,11.979,0.833,2.217,231.375,0.233,23.621,61.917,0.0,154.0,5,17
左營,100.125,154.0,1.633,0.346,55.175,54.421,57.375,29.542,11.392,12.288,0.85,2.167,200.833,0.279,28.808,57.458,0.0,93.0,5,18
左營,85.5,93.0,1.625,0.323,51.612,52.233,46.292,26.208,9.892,10.338,0.412,1.812,251.5,0.275,26.367,46.917,0.0,114.0,5,19
左營,104.667,114.0,2.039,0.555,37.882,42.775,68.739,40.478,19.883,20.883,0.943,1.142,176.792,0.438,36.975,62.208,0.5,58.0,5,20
左營,73.292,58.0,1.483,0.355,27.754,27.375,25.708,19.792,11.975,14.188,2.183,1.096,207.333,0.383,24.737,34.958,3.0,58.0,5,21
左營,56.792,58.0,1.871,0.246,24.954,24.983,31.375,17.958,10.958,12.45,1.45,1.671,231.625,0.196,18.088,30.542,0.0,58.0,5,22
左營,55.667,58.0,1.821,0.24,25.375,24.712,25.0,18.667,7.879,9.629,1.7,1.65,190.917,0.188,17.738,24.042,0.0,65.0,5,23
左營,64.875,65.0,1.754,0.311,32.721,33.738,31.833,21.208,11.867,12.938,1.0,1.688,170.667,0.25,21.142,30.792,7.0,64.0,5,24
左營,56.542,64.0,1.441,0.277,34.583,33.817,27.958,16.75,9.467,10.688,1.183,1.788,216.833,0.267,17.525,28.417,0.0,54.0,5,25
左營,53.625,54.0,1.825,0.339,22.704,26.996,26.625,16.792,11.792,13.425,1.588,1.079,185.083,0.246,17.017,26.292,7.5,27.0,5,26
左營,28.542,27.0,1.254,0.271,9.971,9.267,16.375,8.333,9.567,12.896,3.275,1.446,149.0,0.221,8.796,16.458,0.5,43.0,5,27
左營,30.125,43.0,0.668,0.264,12.775,9.779,11.773,8.545,13.154,15.787,2.575,1.858,196.792,0.242,8.85,12.292,104.5,67.0,5,28
左營,49.292,67.0,0.662,0.272,42.612,39.833,21.292,15.087,7.204,8.717,1.463,1.804,268.583,0.208,14.442,19.167,4.0,40.0,5,29
左營,41.5,40.0,1.688,0.314,25.708,29.579,19.833,12.375,10.896,12.367,1.446,2.362,172.5,0.25,12.621,19.958,9.5,24.0,5,30
左營,26.5,24.0,1.162,0.177,18.871,20.233,9.583,7.708,6.6,8.112,1.462,1.9,179.792,0.15,8.167,9.708,0.5,29.0,5,31
左營,26.0,29.0,1.533,0.21,12.654,12.571,17.333,8.625,8.058,9.771,1.662,1.754,179.708,0.175,7.838,15.875,0.0,32.0,6,1
左營,30.0,32.0,1.108,0.163,21.908,18.079,12.083,8.0,5.688,6.558,0.838,1.946,199.667,0.1,8.771,12.667,77.5,97.0,6,2
左營,51.167,97.0,1.1,0.265,50.087,48.15,26.136,13.348,8.765,9.678,0.87,2.337,270.583,0.208,11.075,20.875,15.5,67.0,6,3
左營,61.125,67.0,0.546,0.28,42.783,44.817,32.708,17.042,9.979,10.988,0.971,1.596,228.125,0.238,18.417,36.458,10.0,90.0,6,4
左營,47.083,90.0,0.846,0.34,44.496,43.604,24.417,13.667,11.642,12.533,0.825,1.3,210.208,0.254,11.704,20.292,1.0,52.0,6,5
左營,58.042,52.0,1.446,0.326,23.779,28.008,28.083,16.625,13.367,14.8,1.379,1.7,176.833,0.329,18.675,31.083,0.0,51.0,6,6
左營,46.667,51.0,0.675,0.279,31.821,28.367,22.833,14.917,8.767,10.346,1.546,1.912,180.75,0.221,14.425,21.542,0.0,43.0,6,7
左營,43.875,43.0,0.5,0.201,32.671,33.562,21.292,13.391,6.383,7.379,0.967,1.733,239.583,0.163,13.542,21.375,0.0,29.0,6,8
左營,31.042,29.0,0.8,0.182,21.008,22.467,12.667,9.0,5.65,7.021,1.342,1.762,221.833,0.138,9.567,13.667,0.0,25.0,6,9
左營,24.042,25.0,0.967,0.143,18.512,18.821,7.0,7.417,6.296,7.025,0.671,1.688,203.625,0.1,7.379,5.958,13.0,32.0,6,10
左營,25.375,32.0,0.921,0.19,14.496,16.142,12.625,8.043,8.571,11.325,2.696,1.496,179.083,0.133,7.692,11.292,37.0,37.0,6,11
左營,26.375,37.0,0.448,0.266,13.567,14.267,16.087,8.136,9.821,12.225,2.358,1.233,137.333,0.188,7.929,14.792,14.0,35.0,6,12
左營,35.75,35.0,0.908,0.285,12.771,11.817,17.083,11.083,11.067,15.046,3.942,1.275,122.875,0.271,11.038,17.542,28.0,41.0,6,13
左營,39.542,41.0,0.817,0.213,16.062,15.662,22.348,12.417,6.946,8.146,1.15,1.954,182.208,0.183,12.188,20.5,1.0,35.0,6,14
左營,36.375,35.0,0.908,0.182,14.183,14.404,21.167,10.957,6.092,8.138,1.996,1.621,184.792,0.15,11.229,21.25,0.0,33.0,6,15
左營,33.625,33.0,1.467,0.173,14.342,14.133,17.522,10.375,5.521,7.429,1.854,1.908,197.958,0.133,10.379,17.833,0.0,41.0,6,16
左營,38.792,41.0,1.013,0.16,17.383,16.625,16.087,12.364,6.178,7.817,1.596,2.046,190.708,0.121,11.912,15.625,0.0,27.0,6,17
左營,31.125,27.0,0.379,0.152,14.0,14.45,13.125,8.625,5.983,7.608,1.567,1.667,204.792,0.121,9.562,13.25,0.0,28.0,6,18
左營,26.0,28.0,0.983,0.143,16.017,15.742,11.417,8.375,5.646,7.479,1.783,2.0,197.5,0.104,7.996,10.75,0.0,24.0,6,19
左營,25.875,24.0,1.579,0.148,9.879,11.7,10.875,7.875,7.15,9.754,2.567,2.625,185.542,0.1,8.008,10.25,0.0,25.0,6,20
左營,23.167,25.0,1.854,0.157,10.521,9.379,15.25,7.583,6.342,9.529,3.154,2.729,180.417,0.108,7.129,14.292,0.0,23.0,6,21
左營,24.292,23.0,1.421,0.147,12.879,12.758,15.958,7.375,6.021,8.504,2.433,3.35,191.708,0.1,7.492,15.125,0.0,24.0,6,22
左營,24.167,24.0,1.112,0.113,19.188,18.775,11.875,7.333,4.633,5.7,1.017,2.238,210.417,0.1,7.371,12.083,0.0,31.0,6,23
左營,28.0,31.0,1.241,0.121,18.156,18.822,14.111,8.389,5.428,6.433,0.961,2.517,198.944,0.117,8.644,14.5,0.0,28.0,6,24
左營,31.5,28.0,1.442,0.153,13.058,14.2,21.545,9.217,7.504,10.817,3.275,3.158,187.25,0.1,9.325,20.458,0.0,38.0,6,25
左營,33.083,38.0,1.576,0.169,24.4,22.429,24.391,10.565,7.362,9.195,1.8,1.982,128.091,0.117,10.071,24.167,0.0,49.0,6,26
左營,45.25,49.0,1.592,0.203,31.275,31.433,27.667,14.083,11.188,13.171,1.938,1.942,216.375,0.138,13.838,25.333,0.0,30.0,6,27
左營,32.875,30.0,1.387,0.195,19.879,20.762,22.083,9.417,7.621,10.225,2.554,3.021,147.625,0.167,10.15,24.25,0.0,28.0,6,28
左營,29.042,28.0,1.375,0.161,16.288,17.808,15.417,8.917,7.054,8.537,1.454,2.479,153.875,0.104,8.954,15.375,19.0,27.0,6,29
左營,27.042,27.0,1.262,0.163,12.483,11.708,11.708,8.25,5.042,6.442,1.367,1.858,183.042,0.142,8.338,11.333,0.0,22.0,6,30
左營,22.083,22.0,0.838,0.141,13.742,13.396,13.5,6.792,4.1,5.796,1.637,2.129,184.625,0.1,6.796,12.875,0.0,20.0,7,1
左營,19.958,20.0,1.148,0.122,13.865,15.292,10.913,6.174,4.613,6.3,1.639,3.329,196.917,0.088,6.212,10.292,0.0,23.0,7,2
左營,22.0,23.0,1.604,0.195,15.183,14.021,17.208,7.0,6.988,9.242,2.212,2.642,145.583,0.133,6.754,15.917,0.0,45.0,7,3
左營,36.083,45.0,0.8,0.161,33.874,29.05,23.174,11.955,5.582,6.435,0.812,1.94,150.95,0.1,11.104,22.083,0.0,38.0,7,4
左營,41.167,38.0,0.732,0.176,23.48,28.132,25.0,12.083,7.689,8.647,0.911,1.971,189.0,0.1,12.7,25.0,6.5,30.0,7,5
左營,29.333,30.0,1.233,0.226,15.087,15.45,20.625,8.958,9.075,11.458,2.337,2.454,138.167,0.175,9.012,20.25,0.0,28.0,7,6
左營,24.708,28.0,1.738,0.21,15.492,14.883,16.042,7.542,8.246,9.825,1.533,2.288,139.083,0.167,7.454,16.167,16.5,45.0,7,7
左營,30.583,45.0,1.592,0.294,13.983,14.583,17.292,9.0,12.629,15.167,2.517,1.579,154.708,0.229,8.746,16.542,0.5,37.0,7,8
左營,25.208,37.0,1.213,0.197,13.217,13.658,15.696,7.045,10.037,12.688,2.604,2.458,144.25,0.188,7.675,16.458,0.0,22.0,7,9
左營,21.125,22.0,1.404,0.149,11.629,11.196,10.042,6.708,5.312,7.467,2.133,2.808,191.958,0.117,6.533,9.833,0.0,21.0,7,10
左營,21.792,21.0,1.108,0.119,16.004,14.788,9.833,6.75,4.379,6.104,1.688,2.392,202.875,0.071,6.754,9.625,0.0,28.0,7,11
左營,26.833,28.0,1.092,0.12,20.346,20.075,9.875,8.583,3.938,5.1,1.121,2.083,221.167,0.05,8.217,8.958,0.0,30.0,7,12
左營,28.042,30.0,1.025,0.148,18.433,19.867,11.0,9.0,5.025,6.196,1.108,1.708,233.083,0.071,8.625,9.708,0.0,44.0,7,13
左營,34.667,44.0,1.187,0.201,25.504,24.792,15.125,9.875,9.083,10.448,1.313,2.033,137.875,0.163,9.908,14.625,0.0,48.0,7,14
左營,39.792,48.0,1.346,0.21,31.312,30.504,21.333,11.5,9.033,9.75,0.662,2.067,172.333,0.171,11.625,20.125,10.5,41.0,7,15
左營,36.0,41.0,0.889,0.213,29.539,29.658,16.727,10.957,9.9,11.704,1.757,1.896,163.5,0.167,10.65,16.875,0.0,51.0,7,16
左營,41.458,51.0,0.55,0.22,33.008,33.383,19.261,12.875,7.508,8.408,0.837,2.163,147.167,0.167,12.208,18.792,0.0,42.0,7,17
左營,42.958,42.0,0.632,0.211,28.946,29.85,20.042,12.208,7.65,9.233,1.55,2.025,128.708,0.163,13.175,19.583,0.0,44.0,7,18
左營,35.75,44.0,1.383,0.223,32.938,31.346,19.875,10.333,8.696,9.846,1.1,1.8,138.333,0.163,10.079,18.458,0.0,41.0,7,19
左營,34.125,41.0,0.725,0.188,28.542,30.512,21.625,9.125,6.375,7.667,1.258,1.9,230.542,0.15,9.575,22.083,22.5,32.0,7,20
左營,29.667,32.0,0.574,0.233,23.233,23.388,20.375,8.167,7.854,8.612,0.712,1.929,153.917,0.175,8.504,19.792,58.5,43.0,7,21
左營,28.083,43.0,0.923,0.198,30.838,28.062,20.087,6.714,6.842,7.517,0.625,2.517,180.375,0.183,6.0,18.542,0.0,33.0,7,22
左營,31.375,33.0,1.033,0.202,27.471,29.062,25.75,9.083,8.488,10.054,1.538,2.229,210.625,0.125,9.329,26.083,37.5,33.0,7,23
左營,24.208,33.0,0.492,0.142,24.596,23.167,24.083,5.792,4.108,5.462,1.288,6.025,232.75,0.121,5.65,22.25,122.5,31.0,7,24
左營,32.167,31.0,0.913,0.118,31.558,32.962,30.174,8.087,1.387,2.122,0.7,7.317,223.75,0.1,7.429,26.917,559.0,46.0,7,25
左營,47.667,46.0,1.091,0.158,22.717,24.054,47.208,14.292,4.523,5.241,0.682,4.783,192.292,0.108,13.279,46.25,70.5,35.0,7,26
左營,36.958,35.0,3.221,0.373,16.154,16.854,28.458,10.708,8.108,9.804,1.65,3.612,177.458,0.308,11.433,30.042,2.5,39.0,7,27
左營,40.583,39.0,2.917,0.276,22.987,20.775,28.792,12.375,8.1,10.946,2.812,1.133,227.208,0.254,12.3,29.0,0.0,42.0,7,28
左營,43.708,42.0,0.848,0.281,25.126,27.3,29.238,13.238,11.304,12.491,1.152,0.754,128.333,0.217,13.668,30.682,32.5,28.0,7,29
左營,19.167,28.0,1.579,0.237,15.112,15.646,12.292,3.583,8.404,10.375,1.938,1.475,156.625,0.188,4.15,11.458,6.0,22.0,7,30
左營,16.542,22.0,1.258,0.21,15.958,15.875,12.75,4.167,6.496,8.542,2.004,1.3,165.708,0.167,4.054,12.208,0.0,28.0,7,31
左營,19.458,28.0,0.492,0.167,20.104,19.188,15.833,4.542,5.442,6.996,1.504,1.204,213.208,0.146,4.008,14.292,8.0,25.0,8,1
左營,24.083,25.0,1.0,0.157,20.142,20.483,23.042,7.583,4.987,6.167,1.142,1.579,256.125,0.1,7.383,21.875,0.0,27.0,8,2
左營,26.833,27.0,1.204,0.142,22.433,21.467,20.833,7.625,3.921,5.088,1.125,1.258,266.125,0.1,7.888,21.125,0.0,27.0,8,3
左營,26.167,27.0,0.855,0.159,22.692,22.408,18.375,7.375,3.762,4.921,1.108,1.404,192.333,0.121,7.4,18.417,0.0,27.0,8,4
左營,24.292,27.0,0.874,0.185,22.296,22.529,15.522,7.0,6.267,7.633,1.333,1.133,168.417,0.133,6.908,15.417,4.0,47.0,8,5
左營,26.042,47.0,1.154,0.295,22.096,23.812,18.625,7.25,11.292,12.954,1.612,0.871,134.167,0.221,6.846,17.167,11.5,61.0,8,6
左營,35.458,61.0,1.467,0.256,36.579,32.583,20.125,9.25,6.771,8.238,1.4,1.225,186.875,0.254,8.854,19.542,0.0,41.0,8,7
