datacreationdate,sitename,aqi_2,calc_AQI,abs_diff
2024-10-16,三義,46.042,44.984,1.0579999999999998
2024-10-17,三義,39.042,31.826,7.216000000000001
2024-10-18,三義,70.625,43.259,27.366
2024-10-19,三義,58.417,51.195,7.222000000000001
2024-10-20,三義,35.208,44.85,9.642000000000003
2024-10-21,三義,32.75,21.752,10.998000000000001
2024-10-22,三義,28.667,28.873,0.20599999999999952
2024-10-23,三義,36.708,19.029,17.679
2024-10-24,三義,40.25,18.982,21.268
2024-10-25,三義,35.833,10.889,24.944
2024-10-26,三義,50.375,24.366,26.009
2024-10-27,三義,40.167,37.632,2.5350000000000037
2024-10-28,三義,30.208,29.727,0.4809999999999981
2024-10-29,三義,38.875,24.635,14.239999999999998
2024-10-30,三義,41.583,27.245,14.337999999999997
2024-10-31,三義,27.208,15.758,11.45
2024-11-01,三義,31.583,6.885,24.698
2024-11-02,三義,29.25,21.589,7.661000000000001
2024-11-03,三義,36.583,31.173,5.41
2024-11-04,三義,39.667,40.08,0.4129999999999967
2024-11-05,三義,41.417,34.348,7.069000000000003
2024-11-06,三義,43.167,29.496,13.671000000000003
2024-11-07,三義,39.5,19.38,20.12
2024-11-08,三義,34.042,25.305,8.737000000000002
2024-11-09,三義,27.333,20.947,6.385999999999999
2024-11-10,三義,23.292,21.961,1.331000000000003
2024-11-11,三義,27.917,22.747,5.170000000000002
2024-11-12,三義,20.5,28.038,7.538
2024-11-13,三義,56.708,25.76,30.947999999999997
2024-11-14,三義,86.542,53.047,33.495000000000005
2024-11-15,三義,82.333,62.992,19.341
2024-11-16,三義,41.958,53.461,11.503
2024-11-17,三義,24.458,32.066,7.608000000000004
2024-11-18,三義,35.333,24.018,11.314999999999998
2024-11-19,三義,28.417,22.368,6.049000000000003
2024-11-20,三義,27.083,24.293,2.789999999999999
2024-11-21,三義,28.333,21.006,7.326999999999998
2024-11-22,三義,33.667,14.239,19.428
2024-11-23,三義,40.458,18.404,22.054
2024-11-24,三義,32.083,30.57,1.5129999999999981
2024-11-25,三義,49.917,24.264,25.653000000000002
2024-11-26,三義,32.875,41.963,9.088000000000001
2024-11-27,三義,38.167,21.774,16.393
2024-11-28,三義,38.708,35.272,3.436
2024-11-29,三義,45.333,38.336,6.997
2024-10-16,中山,28.292,31.623,3.3309999999999995
2024-10-17,中山,37.917,31.542,6.375
2024-10-18,中山,40.958,31.747,9.210999999999999
2024-10-19,中山,29.167,32.313,3.146000000000001
2024-10-20,中山,33.917,31.977,1.9400000000000013
2024-10-21,中山,32.375,31.438,0.9370000000000012
2024-10-22,中山,33.167,31.373,1.7940000000000005
2024-10-23,中山,47.0,31.189,15.811
2024-10-24,中山,32.583,31.334,1.2489999999999988
2024-10-25,中山,27.167,31.264,4.096999999999998
2024-10-26,中山,19.292,31.396,12.104
2024-10-27,中山,18.625,30.929,12.303999999999998
2024-10-28,中山,29.958,30.541,0.583000000000002
2024-10-29,中山,40.417,30.222,10.195
2024-10-30,中山,33.917,29.865,4.052000000000003
2024-10-31,中山,27.125,29.69,2.5650000000000013
2024-11-01,中山,35.917,29.419,6.498000000000001
2024-11-02,中山,30.958,29.294,1.663999999999998
2024-11-03,中山,54.375,29.353,25.022
2024-11-04,中山,36.583,29.802,6.780999999999999
2024-11-05,中山,43.667,30.765,12.902000000000001
2024-11-06,中山,43.167,31.576,11.591000000000001
2024-11-07,中山,33.583,32.481,1.1019999999999968
2024-11-08,中山,32.375,33.195,0.8200000000000003
2024-11-09,中山,24.167,33.923,9.756
2024-11-10,中山,24.833,34.08,9.247
2024-11-11,中山,27.208,33.85,6.642000000000003
2024-11-12,中山,26.542,33.526,6.984000000000002
2024-11-13,中山,25.917,32.892,6.975000000000001
2024-11-14,中山,14.333,31.885,17.552
2024-11-15,中山,93.375,30.828,62.547
2024-11-16,中山,37.833,31.122,6.7109999999999985
2024-11-17,中山,22.917,30.868,7.950999999999997
2024-11-18,中山,34.5,30.55,3.9499999999999993
2024-11-19,中山,31.875,30.606,1.2689999999999984
2024-11-20,中山,29.375,30.568,1.1930000000000014
2024-11-21,中山,31.667,30.591,1.0760000000000005
2024-11-22,中山,35.042,30.442,4.600000000000001
2024-11-23,中山,51.083,30.36,20.723
2024-11-24,中山,31.792,30.725,1.0670000000000002
2024-11-25,中山,38.667,31.467,7.200000000000003
2024-11-26,中山,40.667,32.389,8.277999999999999
2024-11-27,中山,46.292,33.168,13.124000000000002
2024-11-28,中山,47.75,34.031,13.719000000000001
2024-11-29,中山,44.417,34.896,9.521
2024-10-16,二林,53.667,67.239,13.572000000000003
2024-10-17,二林,60.958,39.082,21.875999999999998
2024-10-18,二林,75.458,72.728,2.730000000000004
2024-10-19,二林,73.208,59.074,14.134
2024-10-20,二林,47.042,62.968,15.926000000000002
2024-10-21,二林,41.333,44.991,3.6580000000000013
2024-10-22,二林,51.208,48.092,3.1159999999999997
2024-10-23,二林,67.958,34.792,33.166
2024-10-24,二林,44.417,36.806,7.611000000000004
2024-10-25,二林,38.917,32.303,6.614000000000004
2024-10-26,二林,52.958,33.188,19.769999999999996
2024-10-27,二林,59.417,38.822,20.595
2024-10-28,二林,33.875,59.904,26.029000000000003
2024-10-29,二林,44.833,38.86,5.972999999999999
2024-10-30,二林,44.208,45.754,1.5459999999999994
2024-10-31,二林,31.417,36.976,5.5589999999999975
2024-11-01,二林,37.292,27.107,10.185000000000002
2024-11-02,二林,39.292,41.757,2.4649999999999963
2024-11-03,二林,55.667,42.942,12.725000000000001
2024-11-04,二林,60.458,55.603,4.854999999999997
2024-11-05,二林,47.292,52.855,5.562999999999995
2024-11-06,二林,44.583,46.845,2.2620000000000005
2024-11-07,二林,42.167,37.101,5.0660000000000025
2024-11-08,二林,36.25,43.111,6.860999999999997
2024-11-09,二林,30.167,34.162,3.9949999999999974
2024-11-10,二林,29.042,37.599,8.556999999999995
2024-11-11,二林,34.292,31.474,2.8180000000000014
2024-11-12,二林,35.75,39.859,4.109000000000002
2024-11-13,二林,68.583,41.737,26.845999999999997
2024-11-14,二林,73.208,67.842,5.366
2024-11-15,二林,84.917,76.816,8.100999999999999
2024-11-16,二林,40.75,66.507,25.757000000000005
2024-11-17,二林,25.958,38.235,12.277000000000001
2024-11-18,二林,34.833,34.717,0.11599999999999966
2024-11-19,二林,29.5,34.32,4.82
2024-11-20,二林,30.5,34.945,4.445
2024-11-21,二林,25.542,33.61,8.067999999999998
2024-11-22,二林,30.625,26.55,4.074999999999999
2024-11-23,二林,43.708,33.69,10.018
2024-11-24,二林,33.75,51.663,17.912999999999997
2024-11-25,二林,54.0,49.088,4.911999999999999
2024-11-26,二林,33.5,58.06,24.560000000000002
2024-11-27,二林,50.625,36.255,14.369999999999997
2024-11-28,二林,46.75,43.939,2.811
2024-11-29,二林,53.542,51.882,1.6600000000000037
2024-10-16,仁武,71.167,69.78,1.3870000000000005
2024-10-17,仁武,67.417,65.864,1.5529999999999973
2024-10-18,仁武,68.417,68.116,0.30100000000000193
2024-10-19,仁武,91.917,65.913,26.004000000000005
2024-10-20,仁武,69.667,72.02,2.3529999999999944
2024-10-21,仁武,64.917,65.563,0.6460000000000008
2024-10-22,仁武,74.458,69.224,5.233999999999995
2024-10-23,仁武,68.083,75.399,7.3160000000000025
2024-10-24,仁武,50.875,74.776,23.900999999999996
2024-10-25,仁武,49.958,68.062,18.104
2024-10-26,仁武,69.708,68.131,1.5769999999999982
2024-10-27,仁武,44.083,62.872,18.789
2024-10-28,仁武,33.167,49.158,15.991
2024-10-29,仁武,62.875,46.119,16.756
2024-10-30,仁武,69.083,68.4,0.6829999999999927
2024-10-31,仁武,40.917,71.456,30.539
2024-11-01,仁武,63.542,35.169,28.373000000000005
2024-11-02,仁武,59.792,74.488,14.695999999999998
2024-11-03,仁武,75.667,59.286,16.381
2024-11-04,仁武,85.208,71.618,13.590000000000003
2024-11-05,仁武,75.25,74.027,1.222999999999999
2024-11-06,仁武,69.917,72.758,2.840999999999994
2024-11-07,仁武,64.292,76.157,11.864999999999995
2024-11-08,仁武,64.083,75.692,11.608999999999995
2024-11-09,仁武,85.458,71.16,14.298000000000002
2024-11-10,仁武,79.75,81.425,1.6749999999999972
2024-11-11,仁武,77.958,68.177,9.780999999999992
2024-11-12,仁武,85.292,80.005,5.287000000000006
2024-11-13,仁武,74.958,79.252,4.293999999999997
2024-11-14,仁武,78.833,77.191,1.641999999999996
2024-11-15,仁武,125.542,78.797,46.745000000000005
2024-11-16,仁武,51.958,79.355,27.397000000000006
2024-11-17,仁武,54.792,54.274,0.5180000000000007
2024-11-18,仁武,60.458,69.466,9.007999999999996
2024-11-19,仁武,67.208,72.584,5.376000000000005
2024-11-20,仁武,70.792,81.117,10.325000000000003
2024-11-21,仁武,73.542,80.516,6.974000000000004
2024-11-22,仁武,66.25,81.82,15.569999999999993
2024-11-23,仁武,84.667,83.872,0.7950000000000017
2024-11-24,仁武,96.458,86.768,9.689999999999998
2024-11-25,仁武,74.292,86.4,12.108000000000004
2024-11-26,仁武,68.417,82.362,13.944999999999993
2024-11-27,仁武,70.5,75.321,4.820999999999998
2024-11-28,仁武,61.458,87.873,26.415000000000006
2024-11-29,仁武,56.875,80.464,23.589
2024-10-16,冬山,20.958,29.71,8.752000000000002
2024-10-17,冬山,23.708,19.881,3.826999999999998
2024-10-18,冬山,25.167,22.248,2.9190000000000005
2024-10-19,冬山,26.042,23.193,2.849
2024-10-20,冬山,38.167,25.111,13.056000000000001
2024-10-21,冬山,28.208,30.732,2.524000000000001
2024-10-22,冬山,27.167,15.956,11.211000000000002
2024-10-23,冬山,38.542,27.108,11.434000000000001
2024-10-24,冬山,36.667,35.021,1.6460000000000008
2024-10-25,冬山,29.208,9.045,20.162999999999997
2024-10-26,冬山,17.792,11.965,5.827000000000002
2024-10-27,冬山,20.25,11.928,8.322
2024-10-28,冬山,29.333,14.422,14.910999999999998
2024-10-29,冬山,37.125,18.462,18.663
2024-10-30,冬山,33.167,22.056,11.111
2024-10-31,冬山,34.625,15.69,18.935000000000002
2024-11-01,冬山,31.917,13.976,17.941000000000003
2024-11-02,冬山,27.125,18.618,8.507000000000001
2024-11-03,冬山,44.0,19.403,24.597
2024-11-04,冬山,33.542,32.155,1.3870000000000005
2024-11-05,冬山,35.25,24.13,11.120000000000001
2024-11-06,冬山,36.75,29.841,6.908999999999999
2024-11-07,冬山,27.625,22.82,4.805
2024-11-08,冬山,27.833,13.723,14.109999999999998
2024-11-09,冬山,20.917,15.434,5.483000000000002
2024-11-10,冬山,28.0,13.63,14.37
2024-11-11,冬山,27.417,17.616,9.801000000000002
2024-11-12,冬山,20.5,19.042,1.4579999999999984
2024-11-13,冬山,19.25,9.769,9.481
2024-11-14,冬山,14.542,13.801,0.7409999999999997
2024-11-15,冬山,11.833,12.726,0.8930000000000007
2024-11-16,冬山,22.083,10.539,11.543999999999999
2024-11-17,冬山,24.0,15.85,8.15
2024-11-18,冬山,33.875,11.567,22.308
2024-11-19,冬山,29.292,23.38,5.912000000000003
2024-11-20,冬山,28.75,13.661,15.089
2024-11-21,冬山,33.417,15.167,18.25
2024-11-22,冬山,32.875,20.62,12.254999999999999
2024-11-23,冬山,37.25,21.559,15.690999999999999
2024-11-24,冬山,31.583,26.807,4.776
2024-11-25,冬山,25.125,15.652,9.473
2024-11-26,冬山,25.958,23.114,2.8439999999999976
2024-11-27,冬山,38.083,28.462,9.620999999999999
2024-11-28,冬山,32.083,36.812,4.728999999999999
2024-11-29,冬山,38.625,30.192,8.433
2024-10-16,前金,44.917,59.447,14.530000000000001
2024-10-17,前金,54.375,58.764,4.389000000000003
2024-10-18,前金,54.667,62.898,8.231000000000002
2024-10-19,前金,80.458,55.924,24.534
2024-10-20,前金,64.375,58.854,5.521000000000001
2024-10-21,前金,61.625,59.79,1.8350000000000009
2024-10-22,前金,61.333,61.981,0.6480000000000032
2024-10-23,前金,71.417,65.107,6.310000000000002
2024-10-24,前金,57.917,71.247,13.329999999999998
2024-10-25,前金,41.625,65.106,23.480999999999995
2024-10-26,前金,58.75,58.07,0.6799999999999997
2024-10-27,前金,38.958,59.567,20.609
2024-10-28,前金,25.625,51.788,26.162999999999997
2024-10-29,前金,59.333,46.299,13.033999999999999
2024-10-30,前金,65.333,65.227,0.10599999999999454
2024-10-31,前金,41.917,71.035,29.117999999999995
2024-11-01,前金,67.25,49.04,18.21
2024-11-02,前金,64.333,81.108,16.775000000000006
2024-11-03,前金,64.5,69.203,4.703000000000003
2024-11-04,前金,71.083,73.9,2.8170000000000073
2024-11-05,前金,75.458,73.59,1.867999999999995
2024-11-06,前金,69.625,77.496,7.870999999999995
2024-11-07,前金,61.417,78.242,16.825000000000003
2024-11-08,前金,66.417,78.609,12.191999999999993
2024-11-09,前金,77.667,76.639,1.0280000000000058
2024-11-10,前金,74.208,81.212,7.004000000000005
2024-11-11,前金,84.417,76.501,7.915999999999997
2024-11-12,前金,82.5,87.798,5.298000000000002
2024-11-13,前金,63.292,85.57,22.27799999999999
2024-11-14,前金,66.792,80.212,13.420000000000002
2024-11-15,前金,123.042,85.167,37.875
2024-11-16,前金,41.25,88.919,47.669
2024-11-17,前金,52.625,67.37,14.745000000000005
2024-11-18,前金,60.375,76.855,16.480000000000004
2024-11-19,前金,58.333,77.949,19.616
2024-11-20,前金,67.625,85.642,18.016999999999996
2024-11-21,前金,76.125,88.864,12.739000000000004
2024-11-22,前金,58.5,81.913,23.412999999999997
2024-11-23,前金,76.667,95.196,18.528999999999996
2024-11-24,前金,86.75,94.197,7.447000000000003
2024-11-25,前金,65.083,91.405,26.322000000000003
2024-11-26,前金,66.667,83.554,16.887
2024-11-27,前金,70.958,77.141,6.183000000000007
2024-11-28,前金,62.542,85.344,22.801999999999992
2024-11-29,前金,62.0,86.332,24.331999999999994
2024-10-16,南投,75.083,66.448,8.635000000000005
2024-10-17,南投,75.0,63.455,11.545000000000002
2024-10-18,南投,83.0,66.336,16.664
2024-10-19,南投,75.625,71.782,3.8430000000000035
2024-10-20,南投,49.0,65.777,16.777
2024-10-21,南投,40.75,53.847,13.097000000000001
2024-10-22,南投,47.25,57.051,9.801000000000002
2024-10-23,南投,28.958,44.426,15.468000000000004
2024-10-24,南投,28.5,44.512,16.012
2024-10-25,南投,38.25,36.085,2.164999999999999
2024-10-26,南投,56.5,44.087,12.412999999999997
2024-10-27,南投,60.5,48.083,12.417000000000002
2024-10-28,南投,40.0,55.498,15.497999999999998
2024-10-29,南投,35.208,44.024,8.816000000000003
2024-10-30,南投,34.917,55.19,20.272999999999996
2024-10-31,南投,19.625,40.358,20.732999999999997
2024-11-01,南投,35.75,10.876,24.874000000000002
2024-11-02,南投,47.167,34.303,12.864000000000004
2024-11-03,南投,45.208,59.639,14.431000000000004
2024-11-04,南投,64.958,51.896,13.061999999999998
2024-11-05,南投,40.125,61.455,21.33
2024-11-06,南投,38.5,48.22,9.719999999999999
2024-11-07,南投,33.625,38.464,4.838999999999999
2024-11-08,南投,30.208,45.333,15.125
2024-11-09,南投,38.667,36.522,2.145000000000003
2024-11-10,南投,44.792,34.376,10.416000000000004
2024-11-11,南投,36.208,33.073,3.134999999999998
2024-11-12,南投,54.917,52.158,2.7590000000000003
2024-11-13,南投,77.0,48.0,29.0
2024-11-14,南投,99.75,70.912,28.837999999999994
2024-11-15,南投,122.208,76.712,45.495999999999995
2024-11-16,南投,69.792,85.018,15.225999999999999
2024-11-17,南投,26.167,45.72,19.552999999999997
2024-11-18,南投,25.875,43.995,18.119999999999997
2024-11-19,南投,28.583,42.694,14.111000000000004
2024-11-20,南投,26.125,36.645,10.520000000000003
2024-11-21,南投,26.667,39.984,13.317
2024-11-22,南投,25.583,36.199,10.616
2024-11-23,南投,40.333,45.128,4.795000000000002
2024-11-24,南投,52.875,57.4,4.524999999999999
2024-11-25,南投,68.25,58.212,10.037999999999997
2024-11-26,南投,45.458,62.234,16.776000000000003
2024-11-27,南投,43.5,48.903,5.402999999999999
2024-11-28,南投,46.417,65.571,19.153999999999996
2024-11-29,南投,54.125,55.568,1.4429999999999978
2024-10-16,古亭,33.292,33.463,0.17099999999999937
2024-10-17,古亭,31.875,34.364,2.488999999999997
2024-10-18,古亭,36.708,34.334,2.3739999999999952
2024-10-19,古亭,21.75,42.491,20.741
2024-10-20,古亭,34.583,34.863,0.28000000000000114
2024-10-21,古亭,31.542,33.235,1.6929999999999978
2024-10-22,古亭,30.625,33.468,2.8430000000000035
2024-10-23,古亭,44.083,34.901,9.181999999999995
2024-10-24,古亭,35.708,39.338,3.6300000000000026
2024-10-25,古亭,27.208,34.14,6.932000000000002
2024-10-26,古亭,19.292,27.726,8.433999999999997
2024-10-27,古亭,20.083,24.246,4.163
2024-10-28,古亭,35.208,25.75,9.457999999999998
2024-10-29,古亭,44.25,31.281,12.969000000000001
2024-10-30,古亭,38.625,38.1,0.5249999999999986
2024-10-31,古亭,29.167,36.893,7.725999999999999
2024-11-01,古亭,33.0,21.6,11.399999999999999
2024-11-02,古亭,26.25,34.984,8.734000000000002
2024-11-03,古亭,50.833,34.297,16.536
2024-11-04,古亭,39.625,39.464,0.16100000000000136
2024-11-05,古亭,42.208,39.521,2.6869999999999976
2024-11-06,古亭,38.875,41.717,2.8419999999999987
2024-11-07,古亭,33.375,40.695,7.32
2024-11-08,古亭,34.458,35.425,0.9669999999999987
2024-11-09,古亭,28.333,32.159,3.8260000000000005
2024-11-10,古亭,28.042,29.039,0.9969999999999999
2024-11-11,古亭,27.5,27.936,0.43599999999999994
2024-11-12,古亭,29.125,28.852,0.2729999999999997
2024-11-13,古亭,28.083,28.045,0.0379999999999967
2024-11-14,古亭,3.5,25.594,22.094
2024-11-15,古亭,81.708,19.28,62.428
2024-11-16,古亭,31.542,45.928,14.385999999999996
2024-11-17,古亭,25.208,38.55,13.341999999999999
2024-11-18,古亭,33.792,31.978,1.814
2024-11-19,古亭,31.125,34.005,2.8800000000000026
2024-11-20,古亭,28.417,31.253,2.8359999999999985
2024-11-21,古亭,29.125,30.244,1.1189999999999998
2024-11-22,古亭,34.917,30.327,4.59
2024-11-23,古亭,48.125,33.607,14.518
2024-11-24,古亭,34.542,39.123,4.580999999999996
2024-11-25,古亭,39.708,35.382,4.3260000000000005
2024-11-26,古亭,37.75,45.448,7.698
2024-11-27,古亭,41.875,48.014,6.139000000000003
2024-11-28,古亭,41.625,45.312,3.6869999999999976
2024-11-29,古亭,45.833,47.448,1.615000000000002
2024-10-16,善化,68.25,57.695,10.555
2024-10-17,善化,68.667,65.694,2.972999999999999
2024-10-18,善化,69.708,69.906,0.1980000000000075
2024-10-19,善化,88.417,58.215,30.201999999999998
2024-10-20,善化,66.625,62.114,4.511000000000003
2024-10-21,善化,53.125,70.808,17.683000000000007
2024-10-22,善化,61.625,61.444,0.18099999999999739
2024-10-23,善化,56.083,63.841,7.758000000000003
2024-10-24,善化,39.917,52.32,12.402999999999999
2024-10-25,善化,34.25,52.103,17.853
2024-10-26,善化,53.833,47.014,6.8189999999999955
2024-10-27,善化,63.208,45.96,17.247999999999998
2024-10-28,善化,35.333,54.357,19.024
2024-10-29,善化,51.583,37.59,13.992999999999995
2024-10-30,善化,48.833,64.29,15.457000000000008
2024-10-31,善化,34.833,54.683,19.85
2024-11-01,善化,49.458,30.069,19.389
2024-11-02,善化,61.208,61.299,0.09100000000000108
2024-11-03,善化,67.708,56.465,11.242999999999995
2024-11-04,善化,81.542,69.571,11.971000000000004
2024-11-05,善化,63.458,64.824,1.3659999999999997
2024-11-06,善化,53.083,62.927,9.844000000000001
2024-11-07,善化,48.833,64.048,15.215000000000003
2024-11-08,善化,48.875,56.246,7.371000000000002
2024-11-09,善化,68.958,54.496,14.461999999999996
2024-11-10,善化,83.333,66.564,16.769000000000005
2024-11-11,善化,70.542,60.76,9.782000000000004
2024-11-12,善化,59.125,66.255,7.1299999999999955
2024-11-13,善化,60.75,57.709,3.040999999999997
2024-11-14,善化,65.458,70.211,4.753
2024-11-15,善化,118.25,66.005,52.245000000000005
2024-11-16,善化,64.667,65.361,0.6940000000000026
2024-11-17,善化,47.25,42.995,4.255000000000003
2024-11-18,善化,38.0,58.255,20.255000000000003
2024-11-19,善化,41.0,54.732,13.732
2024-11-20,善化,49.958,52.177,2.219000000000001
2024-11-21,善化,52.75,54.645,1.8950000000000031
2024-11-22,善化,42.417,55.747,13.329999999999998
2024-11-23,善化,61.042,58.447,2.594999999999999
2024-11-24,善化,69.5,67.706,1.793999999999997
2024-11-25,善化,58.25,61.122,2.872
2024-11-26,善化,55.75,68.244,12.494
2024-11-27,善化,56.792,56.678,0.11400000000000432
2024-11-28,善化,48.0,67.445,19.444999999999993
2024-11-29,善化,55.0,61.902,6.902000000000001
2024-10-16,嘉義,71.333,57.052,14.280999999999999
2024-10-17,嘉義,75.583,62.474,13.109000000000002
2024-10-18,嘉義,75.958,64.59,11.367999999999995
2024-10-19,嘉義,80.375,60.671,19.704
2024-10-20,嘉義,56.333,54.853,1.4799999999999969
2024-10-21,嘉義,53.208,59.607,6.399000000000001
2024-10-22,嘉義,64.917,53.9,11.017000000000003
2024-10-23,嘉義,45.75,57.188,11.438000000000002
2024-10-24,嘉義,34.917,57.36,22.442999999999998
2024-10-25,嘉義,34.625,37.227,2.6019999999999968
2024-10-26,嘉義,58.292,44.889,13.402999999999999
2024-10-27,嘉義,71.417,42.428,28.989000000000004
2024-10-28,嘉義,37.083,58.923,21.840000000000003
2024-10-29,嘉義,47.958,42.658,5.299999999999997
2024-10-30,嘉義,47.042,64.733,17.691000000000003
2024-10-31,嘉義,24.708,33.0,8.292000000000002
2024-11-01,嘉義,39.625,15.929,23.695999999999998
2024-11-02,嘉義,56.292,56.419,0.12699999999999534
2024-11-03,嘉義,59.167,55.573,3.594000000000001
2024-11-04,嘉義,83.25,62.041,21.209000000000003
2024-11-05,嘉義,54.292,68.231,13.938999999999993
2024-11-06,嘉義,47.5,51.682,4.182000000000002
2024-11-07,嘉義,41.333,61.617,20.284
2024-11-08,嘉義,43.458,49.323,5.865000000000002
2024-11-09,嘉義,66.875,42.145,24.729999999999997
2024-11-10,嘉義,69.625,65.691,3.9339999999999975
2024-11-11,嘉義,59.917,41.21,18.707
2024-11-12,嘉義,65.708,64.02,1.6880000000000024
2024-11-13,嘉義,77.125,55.464,21.661
2024-11-14,嘉義,92.625,61.224,31.401000000000003
2024-11-15,嘉義,132.458,82.829,49.629000000000005
2024-11-16,嘉義,78.083,65.845,12.238
2024-11-17,嘉義,41.583,54.561,12.978000000000002
2024-11-18,嘉義,37.292,52.287,14.994999999999997
2024-11-19,嘉義,39.875,47.357,7.481999999999999
2024-11-20,嘉義,49.917,53.402,3.4849999999999994
2024-11-21,嘉義,44.0,45.761,1.7610000000000028
2024-11-22,嘉義,37.958,39.83,1.8719999999999999
2024-11-23,嘉義,60.417,52.323,8.094000000000001
2024-11-24,嘉義,71.667,58.715,12.951999999999998
2024-11-25,嘉義,70.5,62.753,7.747
2024-11-26,嘉義,53.75,57.084,3.334000000000003
2024-11-27,嘉義,55.792,53.219,2.5730000000000004
2024-11-28,嘉義,49.667,62.091,12.424
2024-11-29,嘉義,59.167,56.505,2.661999999999999
2024-10-16,土城,25.083,31.686,6.6030000000000015
2024-10-17,土城,22.125,31.931,9.806000000000001
2024-10-18,土城,37.583,31.997,5.5859999999999985
2024-10-19,土城,19.792,32.284,12.491999999999997
2024-10-20,土城,35.5,32.092,3.4080000000000013
2024-10-21,土城,27.75,32.068,4.317999999999998
2024-10-22,土城,33.292,32.63,0.661999999999999
2024-10-23,土城,36.625,33.323,3.3019999999999996
2024-10-24,土城,36.333,33.732,2.600999999999999
2024-10-25,土城,28.625,33.778,5.152999999999999
2024-10-26,土城,19.875,33.522,13.646999999999998
2024-10-27,土城,20.875,32.947,12.072000000000003
2024-10-28,土城,30.417,32.566,2.149000000000001
2024-10-29,土城,37.542,32.271,5.271000000000001
2024-10-30,土城,36.292,32.205,4.087000000000003
2024-10-31,土城,29.583,32.3,2.7169999999999987
2024-11-01,土城,25.042,32.053,7.010999999999996
2024-11-02,土城,25.875,31.491,5.616
2024-11-03,土城,43.917,30.505,13.412000000000003
2024-11-04,土城,36.083,30.673,5.41
2024-11-05,土城,40.0,30.783,9.216999999999999
2024-11-06,土城,39.542,31.267,8.275000000000002
2024-11-07,土城,34.208,32.051,2.1569999999999965
2024-11-08,土城,33.042,32.459,0.5829999999999984
2024-11-09,土城,28.333,33.373,5.039999999999999
2024-11-10,土城,29.167,33.89,4.722999999999999
2024-11-11,土城,28.792,34.034,5.241999999999997
2024-11-12,土城,27.0,33.958,6.957999999999998
2024-11-13,土城,26.708,33.483,6.774999999999999
2024-11-14,土城,18.458,32.677,14.219000000000001
2024-11-15,土城,122.042,32.348,89.694
2024-11-16,土城,92.875,34.261,58.614
2024-11-17,土城,25.792,35.776,9.984000000000002
2024-11-18,土城,32.708,36.758,4.050000000000004
2024-11-19,土城,31.042,36.953,5.911000000000001
2024-11-20,土城,31.708,37.219,5.511000000000003
2024-11-21,土城,31.792,37.117,5.324999999999996
2024-11-22,土城,32.75,36.892,4.142000000000003
2024-11-23,土城,42.25,36.686,5.564
2024-11-24,土城,36.375,36.771,0.3960000000000008
2024-11-25,土城,40.708,37.025,3.683
2024-11-26,土城,37.625,37.396,0.2289999999999992
2024-11-27,土城,40.458,37.858,2.6000000000000014
2024-11-28,土城,38.333,38.602,0.26899999999999835
2024-11-29,土城,46.0,39.522,6.4780000000000015
2024-10-17,基隆,27.5,21.763,5.736999999999998
2024-10-18,基隆,18.25,24.193,5.943000000000001
2024-10-19,基隆,18.167,24.373,6.2059999999999995
2024-10-20,基隆,41.833,19.918,21.915
2024-10-21,基隆,37.708,27.14,10.567999999999998
2024-10-22,基隆,37.542,23.845,13.697000000000003
2024-10-23,基隆,43.042,25.828,17.214000000000002
2024-10-24,基隆,42.792,29.064,13.728000000000002
2024-10-25,基隆,31.375,20.052,11.323
2024-10-26,基隆,19.583,15.165,4.417999999999999
2024-10-27,基隆,21.542,15.415,6.1270000000000024
2024-10-28,基隆,39.042,19.589,19.453000000000003
2024-10-29,基隆,46.625,27.887,18.738
2024-10-30,基隆,44.958,30.351,14.607
2024-10-31,基隆,30.792,22.498,8.294
2024-11-01,基隆,13.417,17.53,4.113000000000001
2024-11-02,基隆,29.583,24.248,5.334999999999997
2024-11-03,基隆,48.292,30.028,18.264000000000003
2024-11-04,基隆,32.292,41.641,9.348999999999997
2024-11-05,基隆,47.375,25.113,22.262
2024-11-06,基隆,44.583,36.81,7.772999999999996
2024-11-07,基隆,41.522,23.058,18.464
2024-11-08,基隆,36.833,23.03,13.802999999999997
2024-11-09,基隆,32.5,24.322,8.178
2024-11-10,基隆,31.708,19.942,11.765999999999998
2024-11-11,基隆,33.0,21.908,11.091999999999999
2024-11-12,基隆,35.292,20.335,14.957
2024-11-13,基隆,33.333,19.725,13.607999999999997
2024-11-14,基隆,11.042,16.793,5.7509999999999994
2024-11-15,基隆,18.917,12.402,6.515000000000002
2024-11-16,基隆,21.917,17.135,4.782
2024-11-17,基隆,30.625,23.566,7.059000000000001
2024-11-18,基隆,38.083,22.043,16.04
2024-11-19,基隆,37.75,26.228,11.521999999999998
2024-11-20,基隆,38.833,20.736,18.096999999999998
2024-11-21,基隆,38.458,19.435,19.023
2024-11-22,基隆,39.583,19.25,20.333
2024-11-23,基隆,45.833,23.492,22.340999999999998
2024-11-24,基隆,36.167,27.275,8.892000000000003
2024-11-25,基隆,31.125,20.432,10.693000000000001
2024-11-26,基隆,31.583,25.999,5.584
2024-11-27,基隆,41.5,28.459,13.041
2024-11-28,基隆,37.792,37.258,0.5339999999999989
2024-11-29,基隆,42.625,37.64,4.984999999999999
2024-10-16,士林,27.958,21.095,6.8629999999999995
2024-10-17,士林,27.167,20.529,6.638000000000002
