Date,Location,AQI
2022-12-31,美濃,67.0
2022-12-31,臺東,39.0
2022-12-31,林口,34.0
2022-12-31,平鎮,36.0
2022-12-31,沙鹿,38.0
2022-12-31,朴子,47.0
2022-12-31,仁武,73.0
2022-12-31,馬祖,59.0
2022-12-31,菜寮,35.0
2022-12-31,龍潭,35.0
2022-12-31,大里,36.0
2022-12-31,安南,52.0
2022-12-31,大寮,80.0
2022-12-31,金門,52.0
2022-12-31,汐止,38.0
2022-12-31,新竹,35.0
2022-12-31,彰化,43.0
2022-12-31,臺南,65.0
2022-12-31,林園,72.0
2022-12-31,馬公,49.0
2023-01-02,基隆,47.0
2023-01-02,新莊,40.0
2023-01-02,湖口,44.0
2023-01-02,二林,51.0
2023-01-02,新營,57.0
2023-01-02,屏東,66.0
2023-01-02,士林,44.0
2023-01-02,板橋,37.0
2023-01-02,竹東,39.0
2023-01-02,南投,53.0
2023-01-02,善化,54.0
2023-01-02,潮州,82.0
2023-01-02,中山,42.0
2023-01-02,土城,39.0
2023-01-02,苗栗,52.0
2023-01-02,竹山,58.0
2023-01-02,楠梓,67.0
2023-01-02,恆春,39.0
2023-01-02,松山,40.0
2023-01-02,新店,38.0
2023-01-02,三義,37.0
2023-01-02,崙背,59.0
2023-01-02,左營,75.0
2023-01-02,宜蘭,31.0
2023-01-02,萬華,37.0
2023-01-02,萬里,49.0
2023-01-02,西屯,49.0
2023-01-02,斗六,56.0
2023-01-02,前金,81.0
2023-01-02,冬山,31.0
2023-01-02,古亭,40.0
2023-01-02,桃園,36.0
2023-01-02,忠明,44.0
2023-01-02,嘉義,58.0
2023-01-02,小港,81.0
2023-01-02,花蓮,32.0
2023-01-02,淡水,45.0
2023-01-02,大園,43.0
2023-01-02,豐原,42.0
2023-01-02,新港,60.0
2023-01-02,美濃,63.0
2023-01-02,臺東,29.0
2023-01-02,林口,41.0
2023-01-02,平鎮,39.0
2023-01-02,沙鹿,43.0
2023-01-02,朴子,55.0
2023-01-02,仁武,77.0
2023-01-02,馬祖,73.0
2023-01-02,菜寮,40.0
2023-01-02,龍潭,39.0
2023-01-02,大里,45.0
2023-01-02,安南,55.0
2023-01-02,大寮,82.0
2023-01-02,金門,55.0
2023-01-02,汐止,44.0
2023-01-02,新竹,39.0
2023-01-02,彰化,54.0
2023-01-02,臺南,72.0
2023-01-02,林園,74.0
2023-01-02,馬公,51.0
2023-01-03,基隆,43.0
2023-01-03,新莊,37.0
2023-01-03,湖口,40.0
2023-01-03,二林,37.0
2023-01-03,新營,45.0
2023-01-03,屏東,92.0
2023-01-03,士林,40.0
2023-01-03,板橋,36.0
2023-01-03,竹東,41.0
2023-01-03,南投,37.0
2023-01-03,善化,52.0
2023-01-03,潮州,124.0
2023-01-03,中山,38.0
2023-01-03,土城,39.0
2023-01-03,苗栗,37.0
2023-01-03,竹山,43.0
2023-01-03,楠梓,73.0
2023-01-03,恆春,41.0
2023-01-03,松山,38.0
2023-01-03,新店,36.0
2023-01-03,三義,35.0
2023-01-03,崙背,43.0
2023-01-03,左營,77.0
2023-01-03,宜蘭,38.0
2023-01-03,萬華,37.0
2023-01-03,萬里,45.0
2023-01-03,西屯,36.0
2023-01-03,斗六,48.0
2023-01-03,前金,88.0
2023-01-03,冬山,47.0
2023-01-03,古亭,39.0
2023-01-03,桃園,36.0
2023-01-03,忠明,35.0
2023-01-03,嘉義,45.0
2023-01-03,小港,93.0
2023-01-03,花蓮,35.0
2023-01-03,淡水,40.0
2023-01-03,大園,40.0
2023-01-03,豐原,25.0
2023-01-03,新港,46.0
2023-01-03,美濃,78.0
2023-01-03,臺東,36.0
2023-01-03,林口,42.0
2023-01-03,平鎮,40.0
2023-01-03,沙鹿,38.0
2023-01-03,朴子,48.0
2023-01-03,仁武,84.0
2023-01-03,馬祖,51.0
2023-01-03,菜寮,37.0
2023-01-03,龍潭,40.0
2023-01-03,大里,30.0
2023-01-03,安南,57.0
2023-01-03,大寮,101.0
2023-01-03,金門,63.0
2023-01-03,汐止,38.0
2023-01-03,新竹,38.0
2023-01-03,彰化,38.0
2023-01-03,臺南,73.0
2023-01-03,林園,94.0
2023-01-03,馬公,43.0
2023-01-04,基隆,37.0
2023-01-04,新莊,32.0
2023-01-04,湖口,33.0
2023-01-04,二林,39.0
2023-01-04,新營,41.0
2023-01-04,屏東,69.0
2023-01-04,士林,35.0
2023-01-04,板橋,37.0
2023-01-04,竹東,33.0
2023-01-04,南投,45.0
2023-01-04,善化,39.0
2023-01-04,潮州,81.0
2023-01-04,中山,47.0
2023-01-04,土城,33.0
2023-01-04,苗栗,33.0
2023-01-04,竹山,43.0
2023-01-04,楠梓,57.0
2023-01-04,恆春,43.0
2023-01-04,松山,50.0
2023-01-04,新店,38.0
2023-01-04,三義,34.0
2023-01-04,崙背,44.0
2023-01-04,左營,63.0
2023-01-04,宜蘭,32.0
2023-01-04,萬華,45.0
2023-01-04,萬里,41.0
2023-01-04,西屯,37.0
2023-01-04,斗六,48.0
2023-01-04,前金,67.0
2023-01-04,冬山,33.0
2023-01-04,古亭,37.0
2023-01-04,桃園,32.0
2023-01-04,忠明,40.0
2023-01-04,嘉義,53.0
2023-01-04,小港,72.0
2023-01-04,花蓮,42.0
2023-01-04,淡水,36.0
2023-01-04,大園,47.0
2023-01-04,豐原,40.0
2023-01-04,新港,47.0
2023-01-04,美濃,54.0
2023-01-04,臺東,38.0
2023-01-04,林口,42.0
2023-01-04,平鎮,33.0
2023-01-04,沙鹿,34.0
2023-01-04,朴子,43.0
2023-01-04,仁武,67.0
2023-01-04,馬祖,63.0
2023-01-04,菜寮,34.0
2023-01-04,龍潭,33.0
2023-01-04,大里,43.0
2023-01-04,安南,50.0
2023-01-04,大寮,76.0
2023-01-04,金門,51.0
2023-01-04,汐止,40.0
2023-01-04,新竹,31.0
2023-01-04,彰化,36.0
2023-01-04,臺南,64.0
2023-01-04,林園,64.0
2023-01-04,馬公,44.0
2023-01-05,基隆,50.0
2023-01-05,新莊,53.0
2023-01-05,湖口,35.0
2023-01-05,二林,46.0
2023-01-05,新營,60.0
2023-01-05,屏東,126.0
2023-01-05,士林,52.0
2023-01-05,板橋,53.0
2023-01-05,竹東,36.0
2023-01-05,南投,53.0
2023-01-05,善化,52.0
2023-01-05,潮州,113.0
2023-01-05,中山,52.0
2023-01-05,土城,53.0
2023-01-05,苗栗,42.0
2023-01-05,竹山,56.0
2023-01-05,楠梓,77.0
2023-01-05,恆春,37.0
2023-01-05,松山,54.0
2023-01-05,新店,43.0
2023-01-05,三義,32.0
2023-01-05,崙背,51.0
2023-01-05,左營,79.0
2023-01-05,宜蘭,31.0
2023-01-05,萬華,54.0
2023-01-05,萬里,38.0
2023-01-05,西屯,36.0
2023-01-05,斗六,60.0
2023-01-05,前金,87.0
2023-01-05,冬山,32.0
2023-01-05,古亭,37.0
2023-01-05,桃園,38.0
2023-01-05,忠明,36.0
2023-01-05,嘉義,61.0
2023-01-05,小港,101.0
2023-01-05,花蓮,31.0
2023-01-05,淡水,34.0
2023-01-05,大園,48.0
2023-01-05,豐原,35.0
2023-01-05,新港,58.0
2023-01-05,美濃,83.0
2023-01-05,臺東,34.0
2023-01-05,林口,31.0
2023-01-05,平鎮,37.0
2023-01-05,沙鹿,36.0
2023-01-05,朴子,56.0
2023-01-05,仁武,86.0
2023-01-05,馬祖,52.0
2023-01-05,菜寮,52.0
2023-01-05,龍潭,42.0
2023-01-05,大里,46.0
2023-01-05,安南,65.0
2023-01-05,大寮,114.0
2023-01-05,金門,50.0
2023-01-05,汐止,55.0
2023-01-05,新竹,31.0
2023-01-05,彰化,47.0
2023-01-05,臺南,82.0
2023-01-05,林園,89.0
2023-01-05,馬公,51.0
2023-01-06,基隆,47.0
2023-01-06,新莊,52.0
2023-01-06,湖口,38.0
2023-01-06,二林,51.0
2023-01-06,新營,64.0
2023-01-06,屏東,86.0
2023-01-06,士林,52.0
2023-01-06,板橋,53.0
2023-01-06,竹東,35.0
2023-01-06,南投,48.0
2023-01-06,善化,68.0
2023-01-06,潮州,102.0
2023-01-06,中山,55.0
2023-01-06,土城,60.0
2023-01-06,苗栗,49.0
2023-01-06,竹山,49.0
2023-01-06,楠梓,77.0
2023-01-06,恆春,41.0
2023-01-06,松山,57.0
2023-01-06,新店,40.0
2023-01-06,三義,34.0
2023-01-06,崙背,62.0
2023-01-06,左營,89.0
2023-01-06,宜蘭,36.0
2023-01-06,萬華,55.0
2023-01-06,萬里,44.0
2023-01-06,西屯,38.0
2023-01-06,斗六,68.0
2023-01-06,前金,98.0
2023-01-06,冬山,35.0
2023-01-06,古亭,43.0
2023-01-06,桃園,55.0
2023-01-06,忠明,32.0
2023-01-06,嘉義,64.0
2023-01-06,小港,103.0
2023-01-06,花蓮,38.0
2023-01-06,淡水,37.0
2023-01-06,大園,56.0
2023-01-06,豐原,28.0
2023-01-06,新港,61.0
2023-01-06,美濃,67.0
2023-01-06,臺東,32.0
2023-01-06,林口,42.0
2023-01-06,平鎮,52.0
2023-01-06,沙鹿,36.0
2023-01-06,朴子,61.0
2023-01-06,仁武,93.0
2023-01-06,馬祖,65.0
2023-01-06,菜寮,48.0
2023-01-06,龍潭,40.0
2023-01-06,大里,46.0
2023-01-06,安南,73.0
2023-01-06,大寮,107.0
2023-01-06,金門,56.0
2023-01-06,汐止,57.0
2023-01-06,新竹,38.0
2023-01-06,彰化,43.0
2023-01-06,臺南,88.0
2023-01-06,林園,97.0
2023-01-06,馬公,49.0
2023-01-07,基隆,74.0
2023-01-07,新莊,70.0
2023-01-07,湖口,66.0
2023-01-07,二林,70.0
2023-01-07,新營,71.0
2023-01-07,屏東,98.0
2023-01-07,士林,74.0
2023-01-07,板橋,70.0
2023-01-07,竹東,57.0
2023-01-07,南投,70.0
2023-01-07,善化,73.0
2023-01-07,潮州,87.0
2023-01-07,中山,72.0
2023-01-07,土城,60.0
2023-01-07,苗栗,65.0
2023-01-07,竹山,89.0
2023-01-07,楠梓,87.0
2023-01-07,恆春,54.0
2023-01-07,松山,77.0
2023-01-07,新店,60.0
2023-01-07,三義,51.0
2023-01-07,崙背,84.0
2023-01-07,左營,90.0
2023-01-07,宜蘭,59.0
2023-01-07,萬華,72.0
2023-01-07,萬里,93.0
2023-01-07,西屯,55.0
2023-01-07,斗六,96.0
2023-01-07,前金,88.0
2023-01-07,冬山,60.0
2023-01-07,古亭,74.0
2023-01-07,桃園,67.0
2023-01-07,忠明,55.0
2023-01-07,嘉義,89.0
2023-01-07,小港,95.0
2023-01-07,花蓮,45.0
2023-01-07,淡水,68.0
2023-01-07,大園,66.0
2023-01-07,豐原,47.0
2023-01-07,新港,82.0
2023-01-07,美濃,82.0
2023-01-07,臺東,38.0
2023-01-07,林口,68.0
2023-01-07,平鎮,77.0
2023-01-07,沙鹿,64.0
2023-01-07,朴子,77.0
2023-01-07,仁武,95.0
2023-01-07,馬祖,122.0
2023-01-07,菜寮,72.0
2023-01-07,龍潭,60.0
2023-01-07,大里,63.0
2023-01-07,安南,82.0
2023-01-07,大寮,106.0
2023-01-07,金門,73.0
2023-01-07,汐止,70.0
2023-01-07,新竹,62.0
2023-01-07,彰化,70.0
2023-01-07,臺南,94.0
2023-01-07,林園,79.0
2023-01-07,馬公,100.0
2023-01-08,基隆,70.0
2023-01-08,新莊,66.0
2023-01-08,湖口,86.0
2023-01-08,二林,118.0
2023-01-08,新營,131.0
2023-01-08,屏東,123.0
2023-01-08,士林,67.0
2023-01-08,板橋,70.0
2023-01-08,竹東,83.0
2023-01-08,南投,125.0
2023-01-08,善化,135.0
2023-01-08,潮州,136.0
2023-01-08,中山,66.0
2023-01-08,土城,53.0
2023-01-08,苗栗,86.0
2023-01-08,竹山,141.0
2023-01-08,楠梓,121.0
2023-01-08,恆春,61.0
2023-01-08,松山,69.0
2023-01-08,新店,52.0
2023-01-08,三義,87.0
2023-01-08,崙背,131.0
2023-01-08,左營,131.0
2023-01-08,宜蘭,69.0
2023-01-08,萬華,69.0
2023-01-08,萬里,72.0
2023-01-08,西屯,102.0
2023-01-08,斗六,152.0
2023-01-08,前金,135.0
2023-01-08,冬山,59.0
2023-01-08,古亭,69.0
2023-01-08,桃園,65.0
2023-01-08,忠明,98.0
2023-01-08,嘉義,144.0
2023-01-08,小港,120.0
2023-01-08,花蓮,56.0
2023-01-08,淡水,61.0
2023-01-08,大園,66.0
2023-01-08,豐原,96.0
2023-01-08,新港,139.0
2023-01-08,美濃,90.0
2023-01-08,臺東,45.0
2023-01-08,林口,61.0
2023-01-08,平鎮,74.0
2023-01-08,沙鹿,88.0
2023-01-08,朴子,130.0
2023-01-08,仁武,132.0
2023-01-08,馬祖,99.0
2023-01-08,菜寮,68.0
2023-01-08,龍潭,67.0
2023-01-08,大里,109.0
2023-01-08,安南,139.0
2023-01-08,大寮,125.0
2023-01-08,金門,83.0
2023-01-08,汐止,66.0
2023-01-08,新竹,86.0
2023-01-08,彰化,109.0
2023-01-08,臺南,149.0
2023-01-08,林園,104.0
2023-01-08,馬公,97.0
2023-01-09,基隆,61.0
2023-01-09,新莊,70.0
2023-01-09,湖口,95.0
2023-01-09,二林,102.0
2023-01-09,新營,152.0
2023-01-09,屏東,121.0
2023-01-09,士林,69.0
2023-01-09,板橋,78.0
2023-01-09,竹東,103.0
2023-01-09,南投,133.0
2023-01-09,善化,152.0
2023-01-09,潮州,119.0
2023-01-09,中山,68.0
2023-01-09,土城,74.0
2023-01-09,苗栗,95.0
2023-01-09,竹山,152.0
2023-01-09,楠梓,134.0
2023-01-09,恆春,48.0
2023-01-09,松山,69.0
2023-01-09,新店,68.0
2023-01-09,三義,81.0
2023-01-09,崙背,123.0
2023-01-09,左營,144.0
2023-01-09,宜蘭,43.0
2023-01-09,萬華,74.0
2023-01-09,萬里,53.0
2023-01-09,西屯,105.0
2023-01-09,斗六,154.0
2023-01-09,前金,142.0
2023-01-09,冬山,38.0
2023-01-09,古亭,74.0
2023-01-09,桃園,96.0
2023-01-09,忠明,102.0
2023-01-09,嘉義,156.0
2023-01-09,小港,134.0
2023-01-09,花蓮,39.0
2023-01-09,淡水,78.0
2023-01-09,大園,95.0
2023-01-09,豐原,99.0
2023-01-09,新港,141.0
2023-01-09,美濃,101.0
2023-01-09,臺東,38.0
2023-01-09,林口,69.0
2023-01-09,平鎮,110.0
2023-01-09,沙鹿,87.0
2023-01-09,朴子,123.0
2023-01-09,仁武,147.0
2023-01-09,馬祖,74.0
2023-01-09,菜寮,78.0
2023-01-09,龍潭,91.0
2023-01-09,大里,108.0
2023-01-09,安南,138.0
2023-01-09,大寮,144.0
2023-01-09,金門,81.0
2023-01-09,汐止,62.0
2023-01-09,新竹,91.0
2023-01-09,彰化,105.0
2023-01-09,臺南,153.0
2023-01-09,林園,122.0
2023-01-09,馬公,71.0
2023-01-10,基隆,48.0
2023-01-10,新莊,31.0
2023-01-10,湖口,35.0
2023-01-10,二林,69.0
2023-01-10,新營,103.0
2023-01-10,屏東,120.0
2023-01-10,士林,34.0
2023-01-10,板橋,32.0
2023-01-10,竹東,40.0
2023-01-10,南投,89.0
2023-01-10,善化,99.0
2023-01-10,潮州,117.0
2023-01-10,中山,45.0
2023-01-10,土城,35.0
2023-01-10,苗栗,57.0
2023-01-10,竹山,103.0
2023-01-10,楠梓,116.0
2023-01-10,恆春,36.0
2023-01-10,松山,40.0
2023-01-10,新店,32.0
2023-01-10,三義,35.0
2023-01-10,崙背,87.0
2023-01-10,左營,115.0
2023-01-10,宜蘭,35.0
2023-01-10,萬華,40.0
2023-01-10,萬里,37.0
2023-01-10,西屯,71.0
2023-01-10,斗六,113.0
2023-01-10,前金,124.0
2023-01-10,冬山,37.0
2023-01-10,古亭,30.0
2023-01-10,桃園,32.0
2023-01-10,忠明,70.0
2023-01-10,嘉義,115.0
2023-01-10,小港,131.0
2023-01-10,花蓮,31.0
2023-01-10,淡水,33.0
2023-01-10,大園,42.0
2023-01-10,豐原,59.0
2023-01-10,新港,103.0
2023-01-10,美濃,95.0
2023-01-10,臺東,32.0
2023-01-10,林口,35.0
2023-01-10,平鎮,32.0
2023-01-10,沙鹿,53.0
2023-01-10,朴子,92.0
2023-01-10,仁武,130.0
2023-01-10,馬祖,108.0
2023-01-10,菜寮,31.0
2023-01-10,龍潭,33.0
2023-01-10,大里,79.0
2023-01-10,安南,100.0
2023-01-10,大寮,140.0
2023-01-10,金門,61.0
2023-01-10,汐止,33.0
2023-01-10,新竹,42.0
2023-01-10,彰化,68.0
2023-01-10,臺南,120.0
2023-01-10,林園,115.0
2023-01-10,馬公,57.0
2023-01-11,基隆,29.0
2023-01-11,新莊,33.0
2023-01-11,湖口,38.0
2023-01-11,二林,70.0
2023-01-11,新營,103.0
2023-01-11,屏東,116.0
2023-01-11,士林,33.0
2023-01-11,板橋,42.0
2023-01-11,竹東,53.0
2023-01-11,南投,82.0
2023-01-11,善化,110.0
2023-01-11,潮州,106.0
2023-01-11,中山,45.0
2023-01-11,土城,42.0
2023-01-11,苗栗,52.0
2023-01-11,竹山,107.0
2023-01-11,楠梓,113.0
2023-01-11,恆春,35.0
2023-01-11,松山,50.0
2023-01-11,新店,33.0
2023-01-11,三義,25.0
2023-01-11,崙背,91.0
2023-01-11,左營,114.0
2023-01-11,宜蘭,29.0
2023-01-11,萬華,48.0
2023-01-11,萬里,31.0
2023-01-11,西屯,60.0
2023-01-11,斗六,106.0
2023-01-11,前金,127.0
2023-01-11,冬山,37.0
2023-01-11,古亭,38.0
2023-01-11,桃園,37.0
2023-01-11,忠明,56.0
2023-01-11,嘉義,117.0
2023-01-11,小港,133.0
2023-01-11,花蓮,34.0
2023-01-11,淡水,38.0
2023-01-11,大園,40.0
2023-01-11,豐原,58.0
2023-01-11,新港,99.0
2023-01-11,美濃,99.0
2023-01-11,臺東,31.0
2023-01-11,林口,47.0
2023-01-11,平鎮,53.0
2023-01-11,沙鹿,45.0
2023-01-11,朴子,89.0
2023-01-11,仁武,128.0
2023-01-11,馬祖,60.0
2023-01-11,菜寮,35.0
2023-01-11,龍潭,47.0
2023-01-11,大里,63.0
2023-01-11,安南,102.0
2023-01-11,大寮,136.0
2023-01-11,金門,52.0
2023-01-11,汐止,40.0
2023-01-11,新竹,37.0
2023-01-11,彰化,65.0
2023-01-11,臺南,137.0
2023-01-11,林園,104.0
2023-01-11,馬公,46.0
2023-01-12,基隆,43.0
2023-01-12,新莊,67.0
2023-01-12,湖口,64.0
2023-01-12,二林,96.0
2023-01-12,新營,129.0
2023-01-12,屏東,99.0
2023-01-12,士林,67.0
2023-01-12,板橋,73.0
2023-01-12,竹東,67.0
2023-01-12,南投,117.0
2023-01-12,善化,116.0
2023-01-12,潮州,113.0
2023-01-12,中山,69.0
2023-01-12,土城,68.0
2023-01-12,苗栗,77.0
2023-01-12,竹山,136.0
2023-01-12,楠梓,114.0
2023-01-12,恆春,36.0
2023-01-12,松山,64.0
2023-01-12,新店,73.0
2023-01-12,三義,55.0
2023-01-12,崙背,103.0
2023-01-12,左營,109.0
2023-01-12,宜蘭,31.0
2023-01-12,萬華,69.0
2023-01-12,萬里,44.0
2023-01-12,西屯,90.0
2023-01-12,斗六,143.0
2023-01-12,前金,113.0
2023-01-12,冬山,30.0
2023-01-12,古亭,73.0
2023-01-12,桃園,74.0
2023-01-12,忠明,82.0
2023-01-12,嘉義,154.0
2023-01-12,小港,115.0
2023-01-12,花蓮,33.0
2023-01-12,淡水,53.0
2023-01-12,大園,67.0
2023-01-12,豐原,83.0
2023-01-12,新港,114.0
2023-01-12,美濃,85.0
2023-01-12,臺東,31.0
2023-01-12,林口,64.0
2023-01-12,平鎮,80.0
2023-01-12,沙鹿,63.0
2023-01-12,朴子,98.0
2023-01-12,仁武,125.0
2023-01-12,馬祖,46.0
2023-01-12,菜寮,69.0
2023-01-12,龍潭,79.0
2023-01-12,大里,101.0
2023-01-12,安南,112.0
2023-01-12,大寮,119.0
2023-01-12,金門,70.0
2023-01-12,汐止,60.0
2023-01-12,新竹,61.0
2023-01-12,彰化,96.0
2023-01-12,臺南,136.0
2023-01-12,林園,96.0
2023-01-12,馬公,37.0
2023-01-13,基隆,64.0
2023-01-13,新莊,77.0
2023-01-13,湖口,121.0
2023-01-13,二林,137.0
2023-01-13,新營,91.0
2023-01-13,屏東,69.0
2023-01-13,士林,69.0
2023-01-13,板橋,81.0
2023-01-13,竹東,53.0
2023-01-13,南投,104.0
2023-01-13,善化,82.0
2023-01-13,潮州,65.0
2023-01-13,中山,72.0
2023-01-13,土城,67.0
2023-01-13,苗栗,78.0
2023-01-13,竹山,108.0
2023-01-13,楠梓,72.0
2023-01-13,恆春,33.0
2023-01-13,松山,60.0
2023-01-13,新店,61.0
2023-01-13,三義,58.0
2023-01-13,崙背,132.0
2023-01-13,左營,89.0
2023-01-13,宜蘭,33.0
2023-01-13,萬華,80.0
2023-01-13,萬里,52.0
2023-01-13,西屯,100.0
2023-01-13,斗六,122.0
2023-01-13,前金,81.0
2023-01-13,冬山,27.0
2023-01-13,古亭,64.0
2023-01-13,桃園,95.0
2023-01-13,忠明,89.0
2023-01-13,嘉義,111.0
2023-01-13,小港,85.0
2023-01-13,花蓮,28.0
2023-01-13,淡水,76.0
2023-01-13,大園,113.0
2023-01-13,豐原,67.0
2023-01-13,新港,127.0
2023-01-13,美濃,56.0
2023-01-13,臺東,23.0
2023-01-13,林口,79.0
2023-01-13,平鎮,114.0
2023-01-13,沙鹿,90.0
2023-01-13,朴子,105.0
2023-01-13,仁武,84.0
2023-01-13,馬祖,64.0
2023-01-13,菜寮,77.0
2023-01-13,龍潭,66.0
2023-01-13,大里,92.0
2023-01-13,安南,98.0
2023-01-13,大寮,78.0
2023-01-13,金門,69.0
2023-01-13,汐止,57.0
2023-01-13,新竹,78.0
2023-01-13,彰化,105.0
2023-01-13,臺南,116.0
2023-01-13,林園,73.0
2023-01-13,馬公,61.0
2023-01-14,基隆,61.0
2023-01-14,新莊,54.0
2023-01-14,湖口,64.0
2023-01-14,二林,91.0
2023-01-14,新營,32.0
2023-01-14,屏東,39.0
2023-01-14,士林,59.0
2023-01-14,板橋,61.0
2023-01-14,竹東,44.0
2023-01-14,南投,64.0
2023-01-14,善化,31.0
2023-01-14,潮州,31.0
2023-01-14,中山,55.0
2023-01-14,土城,57.0
2023-01-14,苗栗,56.0
2023-01-14,竹山,55.0
2023-01-14,楠梓,42.0
2023-01-14,恆春,31.0
2023-01-14,松山,55.0
2023-01-14,新店,50.0
2023-01-14,三義,56.0
2023-01-14,崙背,76.0
2023-01-14,左營,40.0
2023-01-14,宜蘭,51.0
2023-01-14,萬華,57.0
2023-01-14,萬里,71.0
2023-01-14,西屯,79.0
2023-01-14,斗六,59.0
2023-01-14,前金,52.0
2023-01-14,冬山,33.0
2023-01-14,古亭,54.0
2023-01-14,桃園,68.0
2023-01-14,忠明,69.0
2023-01-14,嘉義,35.0
2023-01-14,小港,42.0
2023-01-14,花蓮,33.0
2023-01-14,淡水,61.0
2023-01-14,大園,82.0
2023-01-14,豐原,49.0
2023-01-14,新港,55.0
2023-01-14,美濃,37.0
2023-01-14,臺東,26.0
2023-01-14,林口,64.0
2023-01-14,平鎮,63.0
2023-01-14,沙鹿,60.0
2023-01-14,朴子,38.0
2023-01-14,仁武,33.0
2023-01-14,馬祖,40.0
2023-01-14,菜寮,57.0
2023-01-14,龍潭,48.0
2023-01-14,大里,66.0
2023-01-14,安南,48.0
2023-01-14,大寮,46.0
2023-01-14,金門,54.0
2023-01-14,汐止,60.0
2023-01-14,新竹,61.0
2023-01-14,彰化,65.0
2023-01-14,臺南,44.0
2023-01-14,林園,35.0
2023-01-14,馬公,29.0
2023-01-15,基隆,31.0
2023-01-15,新莊,28.0
2023-01-15,湖口,29.0
2023-01-15,二林,76.0
2023-01-15,新營,49.0
2023-01-15,屏東,66.0
2023-01-15,士林,31.0
2023-01-15,板橋,25.0
2023-01-15,竹東,31.0
2023-01-15,南投,30.0
2023-01-15,善化,51.0
2023-01-15,潮州,57.0
2023-01-15,中山,25.0
2023-01-15,土城,28.0
2023-01-15,苗栗,27.0
2023-01-15,竹山,53.0
2023-01-15,楠梓,53.0
2023-01-15,恆春,37.0
2023-01-15,松山,28.0
2023-01-15,新店,28.0
2023-01-15,三義,29.0
2023-01-15,崙背,47.0
2023-01-15,左營,62.0
2023-01-15,宜蘭,30.0
2023-01-15,萬華,27.0
2023-01-15,萬里,51.0
2023-01-15,西屯,30.0
2023-01-15,斗六,47.0
2023-01-15,前金,59.0
2023-01-15,冬山,32.0
2023-01-15,古亭,28.0
2023-01-15,桃園,26.0
2023-01-15,忠明,30.0
2023-01-15,嘉義,53.0
2023-01-15,小港,68.0
2023-01-15,花蓮,31.0
2023-01-15,淡水,31.0
2023-01-15,大園,29.0
2023-01-15,豐原,19.0
2023-01-15,新港,48.0
2023-01-15,美濃,54.0
2023-01-15,臺東,31.0
2023-01-15,林口,29.0
2023-01-15,平鎮,27.0
2023-01-15,沙鹿,29.0
2023-01-15,朴子,47.0
2023-01-15,仁武,63.0
2023-01-15,馬祖,27.0
2023-01-15,菜寮,27.0
2023-01-15,龍潭,30.0
2023-01-15,大里,32.0
2023-01-15,安南,57.0
2023-01-15,大寮,64.0
2023-01-15,金門,33.0
2023-01-15,汐止,21.0
2023-01-15,新竹,27.0
2023-01-15,彰化,28.0
2023-01-15,臺南,64.0
2023-01-15,林園,57.0
2023-01-15,馬公,34.0
2023-01-16,基隆,31.0
2023-01-16,新莊,37.0
2023-01-16,湖口,31.0
2023-01-16,二林,38.0
2023-01-16,新營,37.0
2023-01-16,屏東,61.0
2023-01-16,士林,29.0
2023-01-16,板橋,38.0
2023-01-16,竹東,27.0
2023-01-16,南投,38.0
2023-01-16,善化,44.0
2023-01-16,潮州,63.0
2023-01-16,中山,42.0
2023-01-16,土城,32.0
2023-01-16,苗栗,31.0
2023-01-16,竹山,38.0
2023-01-16,楠梓,45.0
2023-01-16,恆春,39.0
2023-01-16,松山,40.0
2023-01-16,新店,33.0
2023-01-16,三義,25.0
2023-01-16,崙背,42.0
2023-01-16,左營,54.0
2023-01-16,宜蘭,26.0
2023-01-16,萬華,42.0
2023-01-16,萬里,48.0
2023-01-16,西屯,31.0
2023-01-16,斗六,45.0
2023-01-16,前金,56.0
2023-01-16,冬山,37.0
2023-01-16,古亭,33.0
2023-01-16,桃園,37.0
2023-01-16,忠明,32.0
2023-01-16,嘉義,37.0
2023-01-16,小港,60.0
2023-01-16,花蓮,29.0
2023-01-16,淡水,35.0
2023-01-16,大園,37.0
2023-01-16,豐原,24.0
2023-01-16,新港,39.0
2023-01-16,美濃,53.0
2023-01-16,臺東,30.0
2023-01-16,林口,28.0
2023-01-16,平鎮,43.0
2023-01-16,沙鹿,31.0
2023-01-16,朴子,47.0
2023-01-16,仁武,55.0
2023-01-16,馬祖,57.0
2023-01-16,菜寮,30.0
2023-01-16,龍潭,30.0
2023-01-16,大里,35.0
2023-01-16,安南,51.0
2023-01-16,大寮,63.0
2023-01-16,金門,42.0
2023-01-16,汐止,29.0
2023-01-16,新竹,40.0
2023-01-16,彰化,37.0
2023-01-16,臺南,61.0
2023-01-16,林園,59.0
2023-01-16,馬公,43.0
2023-01-17,基隆,43.0
2023-01-17,新莊,47.0
2023-01-17,湖口,31.0
2023-01-17,二林,34.0
2023-01-17,新營,51.0
2023-01-17,屏東,78.0
2023-01-17,士林,38.0
2023-01-17,板橋,45.0
2023-01-17,竹東,33.0
2023-01-17,南投,43.0
2023-01-17,善化,56.0
2023-01-17,潮州,82.0
2023-01-17,中山,52.0
2023-01-17,土城,37.0
2023-01-17,苗栗,28.0
2023-01-17,竹山,47.0
2023-01-17,楠梓,60.0
2023-01-17,恆春,38.0
2023-01-17,松山,53.0
2023-01-17,新店,38.0
2023-01-17,三義,25.0
