county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI,next_aqi
彰化縣,2024,11,23,二林,1.7528391,3.142,0.316242,0.244,35.075237,35.663,32.971798,34.621,33.656788,32.083,5.751054,8.012,9.757947,9.708,33.657,32.083,33.75
彰化縣,2024,11,24,二林,2.338337,1.771,0.29524928,0.269,30.364803,27.996,30.874512,28.779,41.43676,46.25,9.27781,7.9,16.496227,17.125,53.453,55.001,54.0
彰化縣,2024,11,25,二林,1.556416,1.296,0.24153487,0.265,27.887102,31.046,29.274935,31.575,35.36446,32.375,6.696047,6.612,11.510072,8.25,37.37,32.375,33.5
彰化縣,2024,11,26,二林,1.5267364,1.826,0.29875952,0.251,34.45229,38.97,34.134945,40.994,42.597954,51.182,7.8470707,6.414,14.423979,12.682,46.831,52.158,50.625
彰化縣,2024,11,27,二林,1.7573798,3.288,0.30731302,0.237,41.809696,44.712,39.903065,45.842,46.41423,44.304,7.2152185,8.125,14.073807,10.042,46.414,44.304,46.75
彰化縣,2024,11,28,二林,2.4794695,2.675,0.29500544,0.251,38.957653,50.962,39.96045,49.638,47.07511,54.917,7.706319,7.824,17.480093,14.864,55.876,55.819,53.542
彰化縣,2024,10,1,彰化,1.2946521,0.487,0.20730086,0.195,29.599422,31.262,26.890312,32.829,25.208393,34.417,6.771188,6.008,9.074197,9.917,29.462,34.417,38.333
彰化縣,2024,10,2,彰化,0.9153182,0.533,0.25315896,0.172,37.067455,40.958,36.672253,40.892,28.691513,22.958,4.661408,4.479,5.9780784,7.125,28.692,23.133,37.625
彰化縣,2024,10,3,彰化,0.7515326,0.404,0.18676437,0.228,37.328434,38.65,35.35833,37.771,24.497923,14.0,5.7576013,8.412,6.8267546,5.042,24.498,16.37,35.167
彰化縣,2024,10,4,彰化,0.40405852,0.738,0.22605325,0.188,34.35789,36.654,33.82054,36.221,18.064495,20.333,7.471659,7.304,4.378411,6.333,18.064,20.562,33.542
彰化縣,2024,10,5,彰化,0.7544784,0.988,0.22957417,0.193,33.202187,30.533,32.25562,28.746,22.425035,26.792,6.5474596,7.254,7.9046082,11.5,25.664,37.338,37.333
彰化縣,2024,10,6,彰化,1.2682953,1.645,0.20217748,0.237,27.122366,27.183,27.904999,26.687,26.748625,27.304,6.0792084,9.861,11.159135,12.217,36.231,39.666,41.083
彰化縣,2024,10,7,彰化,1.1697907,0.429,0.23249188,0.202,24.680935,26.871,24.573143,30.158,17.845913,11.792,6.57651,9.829,5.4012866,3.583,17.846,16.382,26.792
彰化縣,2024,10,8,彰化,0.69693947,0.812,0.31845886,0.265,38.415752,43.317,38.84224,42.546,21.046993,23.583,7.781529,10.783,5.673719,7.375,21.047,23.945,40.917
彰化縣,2024,10,9,彰化,0.8868758,0.954,0.23975472,0.242,34.642166,46.458,36.304367,48.092,25.356003,31.792,10.718409,8.213,9.511079,11.708,30.88,38.013,47.125
彰化縣,2024,10,10,彰化,0.73886186,1.004,0.2242241,0.267,42.798893,46.788,40.88368,46.221,30.218159,28.5,7.1434407,11.458,12.036622,12.458,39.08,40.448,47.125
彰化縣,2024,10,11,彰化,1.1176666,0.991,0.24504492,0.275,37.382442,41.833,38.174732,39.409,30.057621,30.917,11.384807,12.891,14.773808,13.417,47.967,43.562,52.625
彰化縣,2024,10,12,彰化,1.3419151,1.479,0.27581674,0.278,31.551756,34.262,31.800789,32.837,28.976267,32.583,12.694548,11.342,14.609235,16.208,47.433,52.743,50.792
彰化縣,2024,10,13,彰化,2.0491374,1.445,0.3199663,0.275,34.687386,36.946,37.422222,37.409,35.132862,40.261,11.517354,8.162,19.515354,20.696,60.887,63.794,71.25
彰化縣,2024,10,14,彰化,1.4018244,1.196,0.27035487,0.31,36.190662,35.992,35.28806,34.025,37.80279,41.0,9.093253,13.246,16.502981,18.792,53.47,59.106,57.458
彰化縣,2024,10,15,彰化,1.5656515,1.137,0.3311524,0.316,31.222975,31.4,33.516163,31.225,43.11469,42.583,12.426324,11.996,20.996323,21.375,64.534,65.466,65.875
彰化縣,2024,10,16,彰化,1.4448338,0.975,0.31988806,0.313,33.909313,34.325,35.178593,34.246,38.083374,44.583,10.824573,12.317,18.007679,21.625,57.175,66.082,63.583
彰化縣,2024,10,17,彰化,1.5437907,0.932,0.36348403,0.325,35.94394,31.917,37.558735,32.05,44.021587,46.292,11.767328,10.975,23.58789,25.0,70.915,74.392,75.708
彰化縣,2024,10,18,彰化,1.2387667,1.129,0.33299178,0.28,33.729465,31.571,34.410774,32.371,40.301804,35.5,10.010235,11.267,17.603552,18.542,56.18,58.49,60.542
彰化縣,2024,10,19,彰化,0.8754275,0.425,0.24461365,0.261,31.3149,37.479,29.240593,38.775,22.351564,18.75,6.9634266,6.871,8.790019,8.042,28.539,26.11,35.875
彰化縣,2024,10,20,彰化,0.5140942,0.877,0.28365606,0.25,35.546455,33.158,33.796383,30.505,20.050549,22.087,4.623212,10.559,7.399936,8.217,24.026,26.679,31.375
彰化縣,2024,10,21,彰化,1.0727254,0.867,0.2469445,0.276,26.248064,23.929,28.023556,25.758,26.22944,30.875,11.814286,12.952,11.835633,12.542,38.427,40.721,42.708
彰化縣,2024,10,22,彰化,0.85528094,0.571,0.26814038,0.327,31.511728,37.788,31.670563,38.992,27.997746,39.083,8.623475,7.371,10.7963505,9.875,35.053,39.083,43.292
彰化縣,2024,10,23,彰化,0.7811876,0.717,0.28714576,0.189,35.374462,41.233,36.52176,39.783,31.604868,21.458,7.284829,7.85,11.218955,3.417,36.425,21.458,37.875
彰化縣,2024,10,24,彰化,0.8228511,0.5,0.24139099,0.182,31.380934,34.283,34.43099,31.567,23.334932,24.208,6.61563,9.108,7.2204127,8.792,23.443,28.545,34.292
彰化縣,2024,10,25,彰化,1.1175717,1.196,0.26255977,0.21,28.097347,21.3,32.649136,22.288,37.69343,51.083,11.428168,10.2,15.65401,19.417,51.379,60.645,60.083
彰化縣,2024,10,26,彰化,1.2413185,0.679,0.24332717,0.25,28.070662,26.454,30.173632,26.45,46.352654,42.292,10.14474,8.629,18.412426,17.0,58.171,54.693,56.542
彰化縣,2024,10,27,彰化,0.80859596,0.646,0.23272438,0.223,27.20812,26.996,26.153141,29.267,25.851444,16.917,5.9442587,10.742,7.85801,8.75,25.851,28.409,32.542
彰化縣,2024,10,28,彰化,0.94023377,0.683,0.2674044,0.267,33.94589,41.192,34.945698,42.017,24.914536,18.25,7.828309,10.262,9.714654,9.792,31.541,31.792,37.708
彰化縣,2024,10,29,彰化,0.7276251,0.629,0.2896623,0.207,37.45991,42.171,37.08473,40.021,25.465761,16.043,7.6330233,9.233,11.4529295,6.0,37.185,19.481,38.875
彰化縣,2024,10,30,彰化,0.37674648,0.442,0.23923981,0.115,24.07049,28.046,30.460752,27.662,19.82683,13.583,9.965647,4.283,8.698117,1.75,28.241,13.583,25.333
彰化縣,2024,10,31,彰化,0.59552383,0.546,0.11636422,0.281,23.697954,34.125,33.126892,33.837,18.94319,19.375,5.6724386,9.192,6.6770353,10.417,21.679,33.821,35.625
