county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI
桃園市,2024,10,15,平鎮,0.7237648,0.608,0.23761737,0.238,23.71042,27.342,21.487762,26.454,14.28857,19.292,7.515622,9.867,4.0261364,6.167,14.289,20.023
桃園市,2024,10,16,平鎮,0.7056116,0.629,0.23970532,0.273,24.334034,25.762,21.58485,24.4,16.657934,22.417,7.7018514,10.896,4.5572248,8.042,16.658,26.11
桃園市,2024,10,17,平鎮,0.89522266,0.492,0.2819614,0.304,28.88221,22.938,26.004042,22.35,25.058369,32.833,12.670518,14.379,10.13887,15.5,32.918,51.0
桃園市,2024,10,18,平鎮,0.9361088,0.608,0.2832863,0.33,22.624557,14.479,25.164845,17.992,24.546886,23.625,11.890394,13.971,8.123789,10.167,26.376,33.01
桃園市,2024,10,19,平鎮,0.7667022,1.004,0.26558805,0.296,26.872335,35.262,27.898382,35.796,17.289217,19.042,8.715389,6.679,6.152982,6.792,19.977,22.052
桃園市,2024,10,20,平鎮,0.744279,0.625,0.28189832,0.267,33.70318,36.667,33.631744,35.804,17.177261,20.083,5.9671535,6.938,5.906448,5.708,19.177,20.083
桃園市,2024,10,21,平鎮,0.68735254,0.83,0.28129813,0.262,30.774889,36.046,31.433697,37.413,18.392096,23.957,7.807433,8.596,4.840029,7.826,18.392,25.409
桃園市,2024,10,22,平鎮,0.6610085,0.368,0.27858135,0.417,34.84729,29.05,35.136673,22.971,17.998098,26.2,7.9804635,13.195,5.897883,10.3,19.149,33.442
桃園市,2024,10,23,平鎮,0.38185135,0.523,0.2996487,0.227,16.558958,36.104,18.848196,34.788,17.870827,9.875,7.7048926,10.517,6.721524,3.417,21.823,17.528
桃園市,2024,10,24,平鎮,0.4806533,0.323,0.26494673,0.285,29.403687,26.571,28.211142,22.796,11.076105,11.625,6.9780984,12.052,3.2334065,4.25,11.63,20.087
